"bodyid","pre","post","upstream","downstream","status","statusLabel","cropped","voxels","name","type","cellBodyFiber","soma","class","cell.type","connectivity.type","layer","ct.layer","ItoLee_Hemilineage","pnt","classic.transmitter"
418224293,232,617,617,2033,"Traced","Roughly traced",FALSE,426004001,"PDL10j_b_pct_R","PDL10j_b_pct","PDL10^pLH3",TRUE,"LHON","PDL10j_b_pct","PDL10j_b_pct",3.73541666666667,4,"LHp2_lateral","LHPV6","unknown"
513317334,11,100,100,66,"Traced","Roughly traced",FALSE,226824997,"PDL10k_pct_R","PDL10k_pct","PDL10^pLH3",TRUE,"LHLN","PDL10k_pct","PDL10k_pct",3.71967380224261,4,"LHp2_lateral","LHPV6","unknown"
5813012322,199,239,239,1315,"Traced","Roughly traced",FALSE,447354408,"PDL10m_pct_R","PDL10m_pct","PDL10^pLH3",TRUE,"LHON","PDL10m_pct","PDL10m_pct",3.84118852459016,4,"LHp2_lateral","LHPV6","unknown"
480945354,195,267,267,1645,"Traced","Roughly traced",FALSE,336246554,"PDL10m_pct_R","PDL10m_pct","PDL10^pLH3",TRUE,"LHON","PDL10m_pct","PDL10m_pct",4.32194616977226,4,"LHp2_lateral","LHPV6","unknown"
481627444,202,233,233,1448,"Traced","Roughly traced",FALSE,409217916,"PDL10m_pct_R","PDL10m_pct","PDL10^pLH3",TRUE,"LHON","PDL10m_pct","PDL10m_pct",4.25152749490835,4,"LHp2_lateral","LHPV6","unknown"
480590337,182,258,258,1489,"Traced","Roughly traced",FALSE,378912705,"PDL10m_pct_R","PDL10m_pct","PDL10^pLH3",TRUE,"LHON","PDL10m_pct","PDL10m_pct",3.90599173553719,4,"LHp2_lateral","LHPV6","unknown"
511966731,179,195,195,1500,"Traced","Roughly traced",FALSE,351470043,"PDL10m_pct_R","PDL10m_pct","PDL10^pLH3",TRUE,"LHON","PDL10m_pct","PDL10m_pct",3.62951496388029,4,"LHp2_lateral","LHPV6","unknown"
5813039907,158,204,204,1390,"Traced","Roughly traced",FALSE,412775777,"PDL10m_pct_R","PDL10m_pct","PDL10^pLH3",TRUE,"LHON","PDL10m_pct","PDL10m_pct",3.47471620227038,4,"LHp2_lateral","LHPV6","unknown"
480594756,245,275,275,1913,"Traced","Roughly traced",FALSE,434788651,"PDL10m_pct_R","PDL10m_pct","PDL10^pLH3",TRUE,"LHON","PDL10m_pct","PDL10m_pct",3.92607802874743,4,"LHp2_lateral","LHPV6","unknown"
511625768,213,225,225,1755,"Traced","Roughly traced",FALSE,438424113,"PDL10m_pct_R","PDL10m_pct","PDL10^pLH3",TRUE,"LHON","PDL10m_pct","PDL10m_pct",3.63963039014374,4,"LHp2_lateral","LHPV6","unknown"
758154573,150,179,179,1281,"Traced","Roughly traced",FALSE,394393624,"PDL10m_pct_R","PDL10m_pct","PDL10^pLH3",TRUE,"LHON","PDL10m_pct","PDL10m_pct",3.68237704918033,4,"LHp2_lateral","LHPV6","unknown"
574468840,134,174,174,1180,"Traced","Roughly traced",FALSE,278169120,"PDL10m_pct_R","PDL10m_pct","PDL10^pLH3",TRUE,"LHON","PDL10m_pct","PDL10m_pct",3.55076923076923,4,"LHp2_lateral","LHPV6","unknown"
511626286,121,174,174,1023,"Traced","Roughly traced",FALSE,274297446,"PDL10m_pct_R","PDL10m_pct","PDL10^pLH3",TRUE,"LHON","PDL10m_pct","PDL10m_pct",3.87027579162411,4,"LHp2_lateral","LHPV6","unknown"
511626068,214,290,290,1745,"Traced","Roughly traced",FALSE,361918610,"PDL10m_pct_R","PDL10m_pct","PDL10^pLH3",TRUE,"LHON","PDL10m_pct","PDL10m_pct",3.64748201438849,4,"LHp2_lateral","LHPV6","unknown"
543684107,200,260,260,1739,"Traced","Roughly traced",FALSE,393621125,"PDL10m_pct_R","PDL10m_pct","PDL10^pLH3",TRUE,"LHON","PDL10m_pct","PDL10m_pct",3.95724713242961,4,"LHp2_lateral","LHPV6","unknown"
480599437,231,252,252,1873,"Traced","Roughly traced",FALSE,409123322,"PDL10m_pct_R","PDL10m_pct","PDL10^pLH3",TRUE,"LHON","PDL10m_pct","PDL10m_pct",4.0594262295082,4,"LHp2_lateral","LHPV6","unknown"
449901277,157,296,296,1266,"Traced","Roughly traced",FALSE,291140462,"PDL10oa_pct_R","PDL10oa_pct","PDL10^pLH3",TRUE,"LHON","PDL10oa_pct","PDL10oa_pct",3.67741935483871,4,"LHp2_lateral","LHPV6","unknown"
449910741,147,245,245,1142,"Traced","Roughly traced",FALSE,348553078,"PDL10oa_pct_R","PDL10oa_pct","PDL10^pLH3",TRUE,"LHON","PDL10oa_pct","PDL10oa_pct",4.30425752855659,4,"LHp2_lateral","LHPV6","unknown"
449910907,151,285,285,1279,"Traced","Roughly traced",FALSE,354806122,"PDL10oa_pct_R","PDL10oa_pct","PDL10^pLH3",TRUE,"LHON","PDL10oa_pct","PDL10oa_pct",4.04713114754098,4,"LHp2_lateral","LHPV6","unknown"
5813010948,287,656,656,2598,"Traced","Roughly traced",FALSE,468781405,"PDL10ob_pct_R","PDL10ob_pct","PDL10^pLH3",TRUE,"LHON","PDL10ob_pct","PDL10ob_pct",4.12139917695473,4,"LHp2_lateral","LHPV6","unknown"
449568848,286,600,600,2498,"Traced","Roughly traced",FALSE,539766282,"PDL10ob_pct_R","PDL10ob_pct","PDL10^pLH3",TRUE,"LHON","PDL10ob_pct","PDL10ob_pct",4.02596053997923,4,"LHp2_lateral","LHPV6","unknown"
418552044,325,635,635,2875,"Traced","Roughly traced",FALSE,559245556,"PDL10ob_pct_R","PDL10ob_pct","PDL10^pLH3",TRUE,"LHON","PDL10ob_pct","PDL10ob_pct",4.34778121775026,4,"LHp2_lateral","LHPV6","unknown"
357160116,176,225,225,1146,"Traced","Roughly traced",FALSE,394670401,"PDL10oc_pct_R","PDL10oc_pct","PDL10^pLH3",TRUE,"LHON","PDL10oc_pct","PDL10oc_pct",4.01651186790506,4,"LHp2_lateral","LHPV6","unknown"
392308518,194,197,197,1288,"Traced","Roughly traced",FALSE,403464101,"PDL10oc_pct_R","PDL10oc_pct","PDL10^pLH3",TRUE,"LHON","PDL10oc_pct","PDL10oc_pct",3.99075025693731,4,"LHp2_lateral","LHPV6","unknown"
480923210,545,1016,1016,3997,"Traced","Roughly traced",FALSE,806011367,"PDL10od_pct_R","PDL10od_pct","PDL10^pLH3",TRUE,"LHON","PDL10od_pct","PDL10od_pct",3.581589958159,4,"LHp2_lateral","LHPV6","unknown"
327506825,299,483,483,2482,"Traced","Roughly traced",FALSE,521512775,"PDL10og_pct_R","PDL10og_pct","PDL10^pLH3",TRUE,"LHON","PDL10og_pct","PDL10og_pct",3.83018867924528,4,"LHp2_lateral","LHPV6","unknown"
330246657,465,819,819,3798,"Traced","Roughly traced",FALSE,844187035,"PDL10oi_pct_R","PDL10oi_pct","PDL10^pLH3",TRUE,"LHON","PDL10oi_pct","PDL10oi_pct",4.19522326064382,4,"LHp2_lateral","LHPV6","unknown"
449555633,65,171,171,493,"Traced","Roughly traced",FALSE,221106047,"PDL10ok_pct_R","PDL10ok_pct","PDL10^pLH3",TRUE,"LHON","PDL10ok_pct","PDL10ok_pct",3.5952380952381,4,"LHp2_lateral","LHPV6","unknown"
449564064,89,139,139,628,"Traced","Roughly traced",FALSE,294404096,"PDL10ok_pct_R","PDL10ok_pct","PDL10^pLH3",TRUE,"LHON","PDL10ok_pct","PDL10ok_pct",3.42520491803279,4,"LHp2_lateral","LHPV6","unknown"
5813021595,248,691,691,1524,"Traced","Roughly traced",FALSE,571417288,"PDL10ox_pct_R","PDL10ox_pct","PDL10^pLH3",TRUE,"WEDPN","PDL10ox_pct","PDL10ox_pct",4.54291623578077,5,"LHp2_lateral","LHPV6","unknown"
5813095599,106,256,256,820,"Traced","Roughly traced",FALSE,429399064,"PDL10u_pct_R","PDL10u_pct","PDL10^pLH3",TRUE,"WEDPN","PDL10u_pct","PDL10u_pct",4.21450459652707,4,"LHp2_lateral","LHPV6","unknown"
515385637,629,1384,1384,4844,"Traced","Roughly traced",FALSE,1279044138,"PDL10v_pct_R","PDL10v_pct","PDL10^pLH3",TRUE,"LHON","PDL10v_pct","PDL10v_pct",3.66321243523316,4,"LHp2_lateral","LHPV6","unknown"
511358390,235,195,195,2147,"Traced","Roughly traced",FALSE,352256755,"PDL10w_pct_R","PDL10w_pct","PDL10^pLH3",TRUE,"LHON","PDL10w_pct","PDL10w_pct",4.06762295081967,4,"LHp2_lateral","LHPV6","unknown"
849275471,130,150,150,1187,"Traced","Roughly traced",FALSE,298060565,"PDL10x_pct_R","PDL10x_pct","PDL10^pLH3",TRUE,"LHON","PDL10x_pct","PDL10x_pct",3.83874239350913,4,"LHp2_lateral","LHPV6","unknown"
787205311,90,142,142,700,"Traced","Roughly traced",FALSE,346841443,"PDL10x_pct_R","PDL10x_pct","PDL10^pLH3",TRUE,"WEDPN","PDL10x_pct","PDL10x_pct",3.82161060142712,4,"LHp2_lateral","LHPV6","unknown"
387870860,1224,1782,1782,11558,"Traced","Roughly traced",FALSE,1640631949,"PDL10y_pct_R","PDL10y_pct","PDL10^pLH3",TRUE,"LHON","PDL10y_pct","PDL10y_pct",3.61789473684211,4,"LHp2_lateral","LHPV6","unknown"
388208592,98,251,251,669,"Traced","Roughly traced",FALSE,303687087,"PDL11a_pct_R","PDL11a_pct","PDL11^pSLP1",TRUE,"TON","PDL11a_pct","PDL11a_pct",5.09783728115345,5,"SLPpm1","LHPD4","unknown"
5813010282,153,522,522,1016,"Traced","Roughly traced",FALSE,402085417,"PDL11a_pct_R","PDL11a_pct","PDL11^pSLP1",TRUE,"TON","PDL11a_pct","PDL11a_pct",4.78719008264463,5,"SLPpm1","LHPD4","unknown"
418922937,111,393,393,745,"Traced","Roughly traced",FALSE,343791132,"PDL11a_pct_R","PDL11a_pct","PDL11^pSLP1",TRUE,"TON","PDL11a_pct","PDL11a_pct",4.9685534591195,5,"SLPpm1","LHPD4","unknown"
450635626,109,469,469,768,"Traced","Roughly traced",FALSE,355114763,"PDL11a_pct_R","PDL11a_pct","PDL11^pSLP1",TRUE,"TON","PDL11a_pct","PDL11a_pct",4.66838842975207,5,"SLPpm1","LHPD4","unknown"
480297293,137,569,569,939,"Traced","Roughly traced",FALSE,421276294,"PDL11a_pct_R","PDL11a_pct","PDL11^pSLP1",TRUE,"TON","PDL11a_pct","PDL11a_pct",4.56593977154725,5,"SLPpm1","LHPD4","unknown"
5813012782,61,137,137,458,"Traced","Roughly traced",FALSE,211344903,"PDL11i_pct_R","PDL11i_pct","PDL11^pSLP1",TRUE,"LHON","PDL11i_pct","PDL11i_pct",3.625,4,"SLPpm1","LHPD4","unknown"
607152422,54,150,150,438,"Traced","Roughly traced",FALSE,224318687,"PDL11i_pct_R","PDL11i_pct","PDL11^pSLP1",TRUE,"LHON","PDL11i_pct","PDL11i_pct",3.3903192584964,4,"SLPpm1","LHPD4","unknown"
543053986,50,221,221,450,"Traced","Roughly traced",FALSE,221997105,"PDL11i_pct_R","PDL11i_pct","PDL11^pSLP1",TRUE,"LHON","PDL11i_pct","PDL11i_pct",4.32991803278689,4,"SLPpm1","LHPD4","unknown"
604429310,74,149,149,613,"Traced","Roughly traced",FALSE,209474700,"PDL11i_pct_R","PDL11i_pct","PDL11^pSLP1",TRUE,"LHON","PDL11i_pct","PDL11i_pct",3.29557157569516,4,"SLPpm1","LHPD4","unknown"
574351760,373,693,693,3352,"Traced","Roughly traced",FALSE,703054547,"PDL11j_pct_R","PDL11j_pct","PDL11^pSLP1",TRUE,"LHON","PDL11j_pct","PDL11j_pct",3.22610483042138,3,"SLPpm1","LHPD4","unknown"
5813057881,257,461,461,2331,"Traced","Roughly traced",FALSE,527788200,"PDL11j_pct_R","PDL11j_pct","PDL11^pSLP1",TRUE,"LHON","PDL11j_pct","PDL11j_pct",3.19613821138211,3,"SLPpm1","LHPD4","unknown"
421641859,1065,5158,5158,9641,"Traced","Roughly traced",FALSE,2573426050,"PDL11k_pct_R","PDL11k_pct","PDL11^pSLP1",TRUE,"LHON","PDL11k_pct","PDL11k_pct",4,4,"SLPpm1","LHPD4","unknown"
359891881,370,1099,1099,3524,"Traced","Roughly traced",FALSE,696583376,"PDL11m_pct_R","PDL11m_pct","PDL11^pSLP1",TRUE,"LHON","PDL11m_pct","PDL11m_pct",3.53869969040248,4,"SLPpm1","LHPD4","unknown"
5813046968,477,965,965,4813,"Traced","Roughly traced",FALSE,900184986,"PDL11m_pct_R","PDL11m_pct","PDL11^pSLP1",TRUE,"LHON","PDL11m_pct","PDL11m_pct",3.72124352331606,4,"SLPpm1","LHPD4","unknown"
388211850,92,534,534,606,"Traced","Roughly traced",FALSE,492669430,"PDL11ob_pct_R","PDL11ob_pct","PDL11^pSLP1",TRUE,"LHON","PDL11ob_pct","PDL11ob_pct",5.01029866117405,5,"SLPpm1","LHPD4","unknown"
388902751,95,441,441,558,"Traced","Roughly traced",FALSE,430333328,"PDL11ob_pct_R","PDL11ob_pct","PDL11^pSLP1",TRUE,"TON","PDL11ob_pct","PDL11ob_pct",5.00102564102564,5,"SLPpm1","LHPD4","unknown"
388565572,111,507,507,649,"Traced","Roughly traced",FALSE,425382579,"PDL11ob_pct_R","PDL11ob_pct","PDL11^pSLP1",TRUE,"TON","PDL11ob_pct","PDL11ob_pct",5.21532091097308,5,"SLPpm1","LHPD4","unknown"
450294326,118,422,422,737,"Traced","Roughly traced",FALSE,399764994,"PDL11ob_pct_R","PDL11ob_pct","PDL11^pSLP1",TRUE,"TON","PDL11ob_pct","PDL11ob_pct",4.89322381930185,5,"SLPpm1","LHPD4","unknown"
573346248,146,372,372,1209,"Traced","Roughly traced",FALSE,330038143,"PDL11of_pct_R","PDL11of_pct","PDL11^pSLP1",TRUE,"LHLN","PDL11of_pct","PDL11of_pct",3.28822314049587,3,"SLPpm1","LHPD4","unknown"
573354832,103,242,242,865,"Traced","Roughly traced",FALSE,326972117,"PDL11of_pct_R","PDL11of_pct","PDL11^pSLP1",TRUE,"LHLN","PDL11of_pct","PDL11of_pct",3.37913223140496,3,"SLPpm1","LHPD4","unknown"
542656552,148,373,373,1179,"Traced","Roughly traced",FALSE,323317318,"PDL11of_pct_R","PDL11of_pct","PDL11^pSLP1",TRUE,"LHLN","PDL11of_pct","PDL11of_pct",3.31282051282051,3,"SLPpm1","LHPD4","unknown"
574028395,122,267,267,1056,"Traced","Roughly traced",FALSE,312432696,"PDL11of_pct_R","PDL11of_pct","PDL11^pSLP1",TRUE,"LHLN","PDL11of_pct","PDL11of_pct",3.22075279755849,3,"SLPpm1","LHPD4","unknown"
572650888,196,281,281,1718,"Traced","Roughly traced",FALSE,417741095,"PDL11op_pct_R","PDL11op_pct","PDL11^pSLP1",TRUE,"LHLN","PDL11op_pct","PDL11op_pct",3.15741675075681,3,"SLPpm1","LHPD4","unknown"
542297875,177,338,338,1210,"Traced","Roughly traced",FALSE,389675300,"PDL11op_pct_R","PDL11op_pct","PDL11^pSLP1",TRUE,"LHLN","PDL11op_pct","PDL11op_pct",3.18367346938776,3,"SLPpm1","LHPD4","unknown"
821340054,1321,1902,1902,12734,"Traced","Roughly traced",FALSE,1767460115,"PDL12b_pct_R","PDL12b_pct","PDM12^plLHT",TRUE,"VISPN","PDL12b_pct","PDL12b_pct",5.51632653061225,6,"unknown","unknown","unknown"
543766436,400,836,836,3514,"Traced","Roughly traced",FALSE,801022680,"PDL12f_pct_R","PDL12f_pct","PDL12^plLHT",TRUE,"LHON","PDL12f_pct","PDL12f_pct",3.77546777546778,4,"LHl4_posterior","LHPV2","unknown"
389199936,515,1067,1067,4310,"Traced","Roughly traced",FALSE,1434828831,"PDL12i_pct_R","PDL12i_pct","PDL12^plLHT",TRUE,"TON","PDL12i_pct","PDL12i_pct",4.94421487603306,5,"LHl4_posterior","LHPV2","unknown"
389195896,546,1144,1144,3869,"Traced","Roughly traced",FALSE,2489241607,"PDL12i_pct_R","PDL12i_pct","PDL12^plLHT",TRUE,"TON","PDL12i_pct","PDL12i_pct",4.5702479338843,5,"LHl4_posterior","LHPV2","unknown"
853100744,811,1509,1509,7547,"Traced","Roughly traced",FALSE,1248713719,"PDL12j_pct_R","PDL12j_pct","PDL12^plLHT",TRUE,"VISPN","PDL12j_pct","PDL12j_pct",6.29326424870466,6,"LHl4_posterior","LHPV2","unknown"
729957687,596,1473,1473,4780,"Traced","Traced",FALSE,1384990778,"PDL12k_pct_R","PDL12k_pct","PDL12^plLHT",TRUE,"LHON","PDL12k_pct","PDL12k_pct",5.54115226337449,5,"LHl4_posterior","LHPV2","unknown"
667538952,537,1320,1320,4307,"Traced","Roughly traced",FALSE,1239023244,"PDL12k_pct_R","PDL12k_pct","PDL12^plLHT",TRUE,"LHON","PDL12k_pct","PDL12k_pct",5.39064089521872,5,"LHl4_posterior","LHPV2","unknown"
1005149651,1352,2162,2162,11684,"Traced","Roughly traced",FALSE,1869620079,"PDL12og_pct_R","PDL12og_pct","PDL12^plLHT",TRUE,"LHON","PDL12og_pct","PDL12og_pct",4.89719626168224,5,"LHl4_posterior","LHPV2","unknown"
794752471,443,1415,1415,3435,"Traced","Roughly traced",FALSE,946521198,"PDL12oq_pct_R","PDL12oq_pct","PDL12^plLHT",TRUE,"LHON","PDL12oq_pct","PDL12oq_pct",4.33997901364113,4,"LHl4_posterior","LHPV2","unknown"
943416162,480,1499,1499,3556,"Traced","Roughly traced",FALSE,1004027858,"PDL12oq_pct_R","PDL12oq_pct","PDL12^plLHT",TRUE,"LHON","PDL12oq_pct","PDL12oq_pct",4.53838174273859,4,"LHl4_posterior","LHPV2","unknown"
725860918,531,855,855,4211,"Traced","Roughly traced",FALSE,851848729,"PDL12w_pct_R","PDL12w_pct","PDL12^plLHT",TRUE,"LHON","PDL12w_pct","PDL12w_pct",4.03484688489968,4,"LHl4_posterior","LHPV2","unknown"
913754682,379,668,668,3177,"Traced","Roughly traced",FALSE,708544270,"PDL12w_pct_R","PDL12w_pct","PDL12^plLHT",TRUE,"LHON","PDL12w_pct","PDL12w_pct",4.18782249742002,4,"LHl4_posterior","LHPV2","unknown"
418892691,157,479,479,1454,"Traced","Roughly traced",FALSE,317696013,"PDL13a_pct_R","PDL13a_pct","PDL13^pSLP2",TRUE,"LHON","PDL13a_pct","PDL13a_pct",4.09917355371901,4,"LHd2_dorsal","LHPD3","glutamate"
418888552,120,509,509,1044,"Traced","Roughly traced",FALSE,302534588,"PDL13a_pct_R","PDL13a_pct","PDL13^pSLP2",TRUE,"LHON","PDL13a_pct","PDL13a_pct",4.09939148073022,4,"LHd2_dorsal","LHPD3","glutamate"
356468264,161,424,424,1551,"Traced","Roughly traced",FALSE,329773185,"PDL13a_pct_R","PDL13a_pct","PDL13^pSLP2",TRUE,"LHON","PDL13a_pct","PDL13a_pct",4.28045035823951,4,"LHd2_dorsal","LHPD3","glutamate"
510623836,158,394,394,1482,"Traced","Roughly traced",FALSE,299895700,"PDL13a_pct_R","PDL13a_pct","PDL13^pSLP2",TRUE,"LHON","PDL13a_pct","PDL13a_pct",4.38796680497925,4,"LHd2_dorsal","LHPD3","glutamate"
5813011024,161,661,661,1312,"Traced","Roughly traced",FALSE,373122536,"PDL13b_pct_R","PDL13b_pct","PDL13^pSLP2",TRUE,"LHON","PDL13b_pct","PDL13b_pct",3.72268907563025,4,"LHd2_dorsal","LHPD3","glutamate"
387516191,132,396,396,1126,"Traced","Roughly traced",FALSE,346801940,"PDL13c_pct_R","PDL13c_pct","PDL13^pSLP2",TRUE,"LHON","PDL13c_pct","PDL13c_pct",4.58213552361396,5,"LHd2_dorsal","LHPD3","glutamate"
510623727,149,453,453,1413,"Traced","Roughly traced",FALSE,354113656,"PDL13c_pct_R","PDL13c_pct","PDL13^pSLP2",TRUE,"LHON","PDL13c_pct","PDL13c_pct",5.14300518134715,5,"LHd2_dorsal","LHPD3","glutamate"
418897332,153,418,418,1500,"Traced","Roughly traced",FALSE,302442791,"PDL13c_pct_R","PDL13c_pct","PDL13^pSLP2",TRUE,"LHON","PDL13c_pct","PDL13c_pct",4.89772727272727,5,"LHd2_dorsal","LHPD3","glutamate"
386825720,127,128,128,1327,"Traced","Roughly traced",FALSE,226855161,"PDL13f_pct_R","PDL13f_pct","PDL13^pSLP2",TRUE,"LHLN","PDL13f_pct","PDL13f_pct",3.23203285420945,3,"LHd2_dorsal","LHPD3","glutamate"
480918798,103,114,114,960,"Traced","Roughly traced",FALSE,200996180,"PDL13f_pct_R","PDL13f_pct","PDL13^pSLP2",TRUE,"LHLN","PDL13f_pct","PDL13f_pct",3.032,3,"LHd2_dorsal","LHPD3","glutamate"
511267109,77,95,95,750,"Traced","Roughly traced",FALSE,150369011,"PDL13f_pct_R","PDL13f_pct","PDL13^pSLP2",TRUE,"LHLN","PDL13f_pct","PDL13f_pct",3.14904330312185,3,"LHd2_dorsal","LHPD3","glutamate"
511267220,103,118,118,1101,"Traced","Roughly traced",FALSE,189630795,"PDL13f_pct_R","PDL13f_pct","PDL13^pSLP2",TRUE,"LHLN","PDL13f_pct","PDL13f_pct",3.153,3,"LHd2_dorsal","LHPD3","glutamate"
510934715,133,317,317,1244,"Traced","Roughly traced",FALSE,247439961,"PDL13g_pct_R","PDL13g_pct","PDL13^pSLP2",TRUE,"LHLN","PDL13g_pct","PDL13g_pct",3.25051124744376,3,"LHd2_dorsal","LHPD3","glutamate"
511271342,113,130,130,1326,"Traced","Roughly traced",FALSE,239056576,"PDL13g_pct_R","PDL13g_pct","PDL13^pSLP2",TRUE,"LHLN","PDL13g_pct","PDL13g_pct",3.102,3,"LHd2_dorsal","LHPD3","glutamate"
417186612,126,221,221,1165,"Traced","Roughly traced",FALSE,246788148,"PDL13g_pct_R","PDL13g_pct","PDL13^pSLP2",TRUE,"LHLN","PDL13g_pct","PDL13g_pct",3.08844221105528,3,"LHd2_dorsal","LHPD3","glutamate"
758178605,147,250,250,1494,"Traced","Roughly traced",FALSE,303145618,"PDL13g_pct_R","PDL13g_pct","PDL13^pSLP2",TRUE,"LHLN","PDL13g_pct","PDL13g_pct",3.0964824120603,3,"LHd2_dorsal","LHPD3","glutamate"
326475920,83,223,223,867,"Traced","Roughly traced",FALSE,244895344,"PDL13h_pct_R","PDL13h_pct","PDL13^pSLP2",TRUE,"LHON","PDL13h_pct","PDL13h_pct",3.42311661506708,3,"LHd2_dorsal","LHPD3","glutamate"
386821054,89,131,131,940,"Traced","Roughly traced",FALSE,260170025,"PDL13h_pct_R","PDL13h_pct","PDL13^pSLP2",TRUE,"LHON","PDL13h_pct","PDL13h_pct",3.4958932238193,3,"LHd2_dorsal","LHPD3","glutamate"
390223560,95,397,397,985,"Traced","Roughly traced",FALSE,275520423,"PDL13h_pct_R","PDL13h_pct","PDL13^pSLP2",TRUE,"LHON","PDL13h_pct","PDL13h_pct",3.47119341563786,3,"LHd2_dorsal","LHPD3","glutamate"
5813012781,144,457,457,1299,"Traced","Roughly traced",FALSE,342216065,"PDL13la_pct_R","PDL13la_pct","PDL13^pSLP2",TRUE,"LHON","PDL13la_pct","PDL13la_pct",4.05371900826446,4,"LHd2_dorsal","LHPD3","glutamate"
355816896,178,421,421,1308,"Traced","Roughly traced",FALSE,544095309,"PDL13m_pct_R","PDL13m_pct","PDL13^pSLP2",TRUE,"LHON","PDL13m_pct","PDL13m_pct",3.6055900621118,4,"LHd2_dorsal","LHPD3","glutamate"
5812980250,172,418,418,1483,"Traced","Roughly traced",FALSE,556953557,"PDL13m_pct_R","PDL13m_pct","PDL13^pSLP2",TRUE,"LHON","PDL13m_pct","PDL13m_pct",3.82069672131148,4,"LHd2_dorsal","LHPD3","glutamate"
356136008,156,466,466,1470,"Traced","Roughly traced",FALSE,387188258,"PDL13m_pct_R","PDL13m_pct","PDL13^pSLP2",TRUE,"LHON","PDL13m_pct","PDL13m_pct",4.41176470588235,4,"LHd2_dorsal","LHPD3","glutamate"
417190793,171,451,451,1403,"Traced","Roughly traced",FALSE,520181217,"PDL13m_pct_R","PDL13m_pct","PDL13^pSLP2",TRUE,"LHON","PDL13m_pct","PDL13m_pct",3.64489795918367,4,"LHd2_dorsal","LHPD3","glutamate"
294424196,309,1037,1037,3483,"Traced","Roughly traced",FALSE,584630125,"PDL13ob_pct_R","PDL13ob_pct","PDL13^pSLP2",TRUE,"LHON","PDL13ob_pct","PDL13ob_pct",4.13931888544892,4,"LHd2_dorsal","LHPD3","glutamate"
386825792,178,408,408,1706,"Traced","Roughly traced",FALSE,431920512,"PDL13oc_pct_R","PDL13oc_pct","PDL13^pSLP2",TRUE,"LHLN","PDL13oc_pct","PDL13oc_pct",3.16683518705763,3,"LHd2_dorsal","LHPD3","glutamate"
511616870,180,300,300,1685,"Traced","Roughly traced",FALSE,369718464,"PDL13oc_pct_R","PDL13oc_pct","PDL13^pSLP2",TRUE,"LHLN","PDL13oc_pct","PDL13oc_pct",3.11368209255533,3,"LHd2_dorsal","LHPD3","glutamate"
511608576,96,172,172,824,"Traced","Roughly traced",FALSE,280567867,"PDL13od_pct_R","PDL13od_pct","PDL13^pSLP2",TRUE,"LHLN","PDL13od_pct","PDL13od_pct",3.34326824254882,3,"LHd2_dorsal","LHPD3","glutamate"
386821081,186,243,243,1863,"Traced","Roughly traced",FALSE,331296991,"PDL13od_pct_R","PDL13od_pct","PDL13^pSLP2",TRUE,"LHLN","PDL13od_pct","PDL13od_pct",3.07630522088353,3,"LHd2_dorsal","LHPD3","glutamate"
480922968,147,185,185,1359,"Traced","Roughly traced",FALSE,385737160,"PDL13od_pct_R","PDL13od_pct","PDL13^pSLP2",TRUE,"LHLN","PDL13od_pct","PDL13od_pct",3.14488348530902,3,"LHd2_dorsal","LHPD3","glutamate"
386825636,127,366,366,1314,"Traced","Roughly traced",FALSE,308879470,"PDL13oe_pct_R","PDL13oe_pct","PDL13^pSLP2",TRUE,"LHLN","PDL13oe_pct","PDL13oe_pct",3.31697341513292,3,"LHd2_dorsal","LHPD3","glutamate"
448225646,204,284,284,2024,"Traced","Roughly traced",FALSE,318651673,"PDL13of_pct_R","PDL13of_pct","PDL13^pSLP2",TRUE,"LHLN","PDL13of_pct","PDL13of_pct",3.181,3,"LHd2_dorsal","LHPD3","glutamate"
5813035164,200,233,233,1904,"Traced","Roughly traced",FALSE,302288328,"PDL13of_pct_R","PDL13of_pct","PDL13^pSLP2",TRUE,"LHLN","PDL13of_pct","PDL13of_pct",3.17151454363089,3,"LHd2_dorsal","LHPD3","glutamate"
510926056,169,190,190,1616,"Traced","Roughly traced",FALSE,296463928,"PDL13of_pct_R","PDL13of_pct","PDL13^pSLP2",TRUE,"LHLN","PDL13of_pct","PDL13of_pct",3.20461384152457,3,"LHd2_dorsal","LHPD3","glutamate"
356131764,169,318,318,1616,"Traced","Roughly traced",FALSE,360898176,"PDL13of_pct_R","PDL13of_pct","PDL13^pSLP2",TRUE,"LHLN","PDL13of_pct","PDL13of_pct",3.15261044176707,3,"LHd2_dorsal","LHPD3","glutamate"
480577749,181,304,304,1652,"Traced","Roughly traced",FALSE,331084985,"PDL13og_pct_R","PDL13og_pct","PDL13^pSLP2",TRUE,"LHLN","PDL13og_pct","PDL13og_pct",3.12197580645161,3,"LHd2_dorsal","LHPD3","glutamate"
572650358,164,215,215,1708,"Traced","Roughly traced",FALSE,295934616,"PDL13og_pct_R","PDL13og_pct","PDL13^pSLP2",TRUE,"LHLN","PDL13og_pct","PDL13og_pct",3.08124373119358,3,"LHd2_dorsal","LHPD3","glutamate"
326124243,71,382,382,648,"Traced","Roughly traced",FALSE,184438097,"PDL13p_pct_R","PDL13p_pct","PDL13^pSLP2",TRUE,"TON","PDL13p_pct","PDL13p_pct",4.0155601659751,4,"LHd2_dorsal","LHPD3","glutamate"
