BodyID,Name,CBF,M-type,C-type
1630678924,PVLP024b,AVL05,AVL05t,AVL05j_pct
5813023617,PVLP024b,AVL05,AVL05t,AVL05j_pct
5813061245,PVLP024c,AVL05,AVL05t,AVL05oe_pct
1628291400,PVLP024d,AVL05,AVL05t,AVL05or_pct
1753751888,PVLP024d,AVL05,AVL05t,AVL05or_pct
1600666632,PVLP025a,AVL05,AVL05p,AVL05f_pct
1752090091,PVLP025a,AVL05,AVL05p,AVL05f_pct
1877231006,PVLP025a,AVL05,AVL05p,AVL05f_pct
1906849446,PVLP025a,AVL05,AVL05p,AVL05f_pct
2002022447,PVLP025a,AVL05,AVL05p,AVL05f_pct
2033393885,PVLP025a,AVL05,AVL05p,AVL05f_pct
5812994182,PVLP025a,AVL05,AVL05p,AVL05f_pct
1351312482,PVLP026a,AVL07,AVL07c,AVL07b_pct
1353708479,PVLP026a,AVL07,AVL07c,AVL07b_pct
1412700292,PVLP026a,AVL07,AVL07c,AVL07b_pct
1444046333,PVLP026a,AVL07,AVL07c,AVL07b_pct
1446066048,PVLP026a,AVL07,AVL07c,AVL07b_pct
1323015482,PVLP026b,AVL07,AVL07c,AVL07op_pct
1350612846,PVLP026b,AVL07,AVL07c,AVL07op_pct
1351999057,PVLP026b,AVL07,AVL07c,AVL07op_pct
1381306709,PVLP026b,AVL07,AVL07c,AVL07op_pct
1414354109,PVLP027a,AVL07,AVL07d,AVL07d_pct
1536486355,PVLP027a,AVL07,AVL07d,AVL07d_pct
1536490336,PVLP027b,AVL07,AVL07d,AVL07lq_pct
1445743278,PVLP027c,AVL07,AVL07d,AVL07oc_pct
1479134215,PVLP027c,AVL07,AVL07d,AVL07oc_pct
1292316743,PVLP028a,AVL07,AVL07e,AVL07c_pct
1319927977,PVLP028a,AVL07,AVL07e,AVL07c_pct
1289233728,PVLP028b,AVL07,AVL07e,AVL07ld_pct
1320622829,PVLP028b,AVL07,AVL07e,AVL07ld_pct
1414763869,PVLP028c,AVL07,AVL07e,AVL07lx_pct
1414763569,PVLP028d,AVL07,AVL07e,AVL07oq_pct
1445453636,PVLP028d,AVL07,AVL07e,AVL07oq_pct
1261290537,PVLP028e,AVL07,AVL07e,AVL07w_pct
1354050197,PVLP028e,AVL07,AVL07e,AVL07w_pct
5813061591,PVLP028e,AVL07,AVL07e,AVL07w_pct
1322674056,PVLP028f,AVL07,AVL07e,AVL07x_pct
1353031649,PVLP028f,AVL07,AVL07e,AVL07x_pct
1445798041,PVLP028f,AVL07,AVL07e,AVL07x_pct
1383396225,PVLP028g,AVL07,AVL07e,AVL07y_pct
1384752007,PVLP028g,AVL07,AVL07e,AVL07y_pct
1414418492,PVLP028g,AVL07,AVL07e,AVL07y_pct
886820993,PVLP029a,AVL07,AVL07l,AVL07k_pct
947168406,PVLP029a,AVL07,AVL07l,AVL07k_pct
1039923193,PVLP029a,AVL07,AVL07l,AVL07k_pct
1101984860,PVLP029a,AVL07,AVL07l,AVL07k_pct
1538181953,PVLP029a,AVL07,AVL07l,AVL07k_pct
1632361815,PVLP030a,AVL09,AVL09q,AVL09oa_pct
1663759398,PVLP030a,AVL09,AVL09q,AVL09oa_pct
2251039921,PVLP031a,AVL09,AVL09m,AVL09oh_pct
1069667685,PVLP032a,AVL10,AVL10i,AVL10c_pct
1539879164,PVLP032a,AVL10,AVL10i,AVL10c_pct
1447103034,PVLP032b,AVL10,AVL10i,AVL10d_pct
1632309827,PVLP032b,AVL10,AVL10i,AVL10d_pct
1633337773,PVLP032b,AVL10,AVL10i,AVL10d_pct
1691298247,PVLP032c,AVL10,AVL10i,AVL10f_pct
5812994205,PVLP032c,AVL10,AVL10i,AVL10f_pct
5813046075,PVLP032c,AVL10,AVL10i,AVL10f_pct
1446420611,PVLP032d,AVL10,AVL10i,AVL10oz_pct
1722670598,PVLP032e,AVL10,AVL10i,AVL10q_pct
5812983517,PVLP032e,AVL10,AVL10i,AVL10q_pct
1535144316,PVLP032f,AVL10,AVL10i,AVL10r_pct
1565824423,PVLP032f,AVL10,AVL10i,AVL10r_pct
1566182902,PVLP032f,AVL10,AVL10i,AVL10r_pct
1321305370,PVLP033a,AVL10,AVL10h,AVL10ola_pct
5813068925,PVLP034a,AVL10,AVL10d,AVL10j_pct
1354731667,PVLP035a,AVL13,AVL13j,AVL13d_pct
5813061126,PVLP035a,AVL13,AVL13j,AVL13d_pct
1381997776,PVLP036a,AVL13,AVL13h,AVL13b_pct
1382308349,PVLP036a,AVL13,AVL13h,AVL13b_pct
1385429936,PVLP037a,AVL13,AVL13i,AVL13c_pct
1474424990,PVLP038a,AVL13,AVL13n,AVL13h_pct
1539496112,PVLP038a,AVL13,AVL13n,AVL13h_pct
1479147574,PVLP038b,AVL13,AVL13n,AVL13t_pct
1479492693,PVLP038b,AVL13,AVL13n,AVL13t_pct
1603645798,PVLP038b,AVL13,AVL13n,AVL13t_pct
1695693354,PVLP038b,AVL13,AVL13n,AVL13t_pct
1477148598,PVLP038c,AVL13,AVL13n,AVL13u_pct
1504428248,PVLP038c,AVL13,AVL13n,AVL13u_pct
1477161691,PVLP038d,AVL13,AVL13n,AVL13v_pct
1507109459,PVLP038d,AVL13,AVL13n,AVL13v_pct
1507446255,PVLP038d,AVL13,AVL13n,AVL13v_pct
1692299350,PVLP039a,AVL16,AVL16n,AVL16i_pct
1691630995,PVLP039b,AVL16,AVL16n,AVL16v_pct
1603260613,PVLP040a,AVL16,AVL16m,AVL16h_pct
915105429,PVLP041a,AVL16,AVL16d,AVL16d_pct
1506120610,PVLP042a,AVL18,AVL18k,AVL18q_pct
1510855070,PVLP042a,AVL18,AVL18k,AVL18q_pct
1571884727,PVLP042a,AVL18,AVL18k,AVL18q_pct
1599872317,PVLP042a,AVL18,AVL18k,AVL18q_pct
1351964689,PVLP042b,AVL18,AVL18k,AVL18x_pct
1385015126,PVLP042b,AVL18,AVL18k,AVL18x_pct
1662947570,PVLP042b,AVL18,AVL18k,AVL18x_pct
1570896561,PVLP042c,AVL18,AVL18k,AVL18z_pct
1598232593,PVLP042c,AVL18,AVL18k,AVL18z_pct
1290572640,PVLP043a,AVL18,AVL18n,AVL18oa_pct
1260949362,PVLP043b,AVL18,AVL18n,AVL18s_pct
1288522544,PVLP043b,AVL18,AVL18n,AVL18s_pct
1481547572,PVLP044a,AVL19,AVL19f,AVL19e_pct
1482579456,PVLP044a,AVL19,AVL19f,AVL19e_pct
1510851409,PVLP044a,AVL19,AVL19f,AVL19e_pct
5813045465,PVLP044a,AVL19,AVL19f,AVL19e_pct
1691638475,PVLP044b,AVL19,AVL19f,AVL19m_pct
1692304756,PVLP044b,AVL19,AVL19f,AVL19m_pct
1573612290,PVLP044c,AVL19,AVL19f,AVL19n_pct
1661273656,PVLP044c,AVL19,AVL19f,AVL19n_pct
1723010562,PVLP044c,AVL19,AVL19f,AVL19n_pct
1570210823,PVLP045a,AVL21,AVL21c,AVL21c_pct
1599199567,PVLP045a,AVL21,AVL21c,AVL21c_pct
1477166538,PVLP046a,AVM08,AVM08d,AVM08g_pct
1385032953,PVLP047a,AVM08,AVM08f,AVM08i_pct
1290227332,PVLP047b,AVM08,AVM08f,AVM08li_pct
1287645091,PVLP048a,AVM08,AVM08g,AVM08k_pct
1045427708,PVLP049a,AVM11,AVM11r,AVM11f_pct
1414751121,PVLP049a,AVM11,AVM11r,AVM11f_pct
1662054216,PVLP049a,AVM11,AVM11r,AVM11f_pct
5813054454,PVLP049a,AVM11,AVM11r,AVM11f_pct
887519423,PVLP050a,AVM15,AVM15e,AVM15e_pct
822708945,PVLP051a,AVM18,AVM18h,AVM18e_pct
1227135350,PVLP052a,PDL09,PDL09l,PDL09i_pct
1346896720,PVLP052b,PDL09,PDL09l,PDL09li_pct
1503733177,PVLP053a,PDL09,PDL09h,PDL09h_pct
1189606166,PVLP054a,PDL09,PDL09j,PDL09j_b_pct
1344469589,PVLP054a,PDL09,PDL09j,PDL09j_b_pct
1375504361,PVLP054a,PDL09,PDL09j,PDL09j_b_pct
5812990958,PVLP054a,PDL09,PDL09j,PDL09j_b_pct
1189606310,PVLP054b,PDL09,PDL09j,PDL09j_a_pct
5812985952,PVLP054b,PDL09,PDL09j,PDL09j_a_pct
1220299806,PVLP054c,PDL09,PDL09j,PDL09k_pct
1375504412,PVLP054c,PDL09,PDL09j,PDL09k_pct
1449826776,PVLP054c,PDL09,PDL09j,PDL09k_pct
1481202316,PVLP054c,PDL09,PDL09j,PDL09k_pct
1511892508,PVLP054c,PDL09,PDL09j,PDL09k_pct
1600214220,PVLP054c,PDL09,PDL09j,PDL09k_pct
5812991175,PVLP054c,PDL09,PDL09j,PDL09k_pct
5901118329,PVLP054c,PDL09,PDL09j,PDL09k_pct
1189601546,PVLP054d,PDL09,PDL09j,PDL09x_pct
1344469477,PVLP054d,PDL09,PDL09j,PDL09x_pct
1344469603,PVLP054d,PDL09,PDL09j,PDL09x_pct
1375504403,PVLP054d,PDL09,PDL09j,PDL09x_pct
1128200628,PVLP054e,PDL09,PDL09j,PDL09z_pct
1158903092,PVLP054e,PDL09,PDL09j,PDL09z_pct
1344469820,PVLP054e,PDL09,PDL09j,PDL09z_pct
1344811248,PVLP054e,PDL09,PDL09j,PDL09z_pct
977222655,PVLP055a,PDL09,PDL09m,PDL09ln_pct
1099981052,PVLP055a,PDL09,PDL09m,PDL09ln_pct
1038938989,PVLP055b,PDL09,PDL09m,PDL09n_pct
1375504297,PVLP055b,PDL09,PDL09m,PDL09n_pct
1375504427,PVLP055b,PDL09,PDL09m,PDL09n_pct
1477434062,PVLP055b,PDL09,PDL09m,PDL09n_pct
1189264680,PVLP055c,PDL09,PDL09m,PDL09ob_pct
1344460840,PVLP055c,PDL09,PDL09m,PDL09ob_pct
1474062225,PVLP055c,PDL09,PDL09m,PDL09ob_pct
1406911688,PVLP056a,PDL09,PDL09g,PDL09g_pct
1414366899,PVLP056a,PDL09,PDL09g,PDL09g_pct
1288202406,PVLP057a,PDL09,PDL09o,PDL09q_pct
5813013498,PVLP057a,PDL09,PDL09o,PDL09q_pct
447228814,PVLP058a,PDL11,PDL11b,PDL11oa_pct
947923543,PVLP059a,PDM11,PDM11a,PDM11w_pct
1474745046,PVLP060a,PVL03,PVL03f,PVL03lj_pct
1504065586,PVLP060a,PVL03,PVL03f,PVL03lj_pct
1505114656,PVLP060a,PVL03,PVL03f,PVL03lj_pct
1374809555,PVLP060b,PVL03,PVL03f,PVL03of_pct
1437902499,PVLP060b,PVL03,PVL03f,PVL03of_pct
1443040649,PVLP060b,PVL03,PVL03f,PVL03of_pct
1443044897,PVLP060b,PVL03,PVL03f,PVL03of_pct
1414694799,PVLP060c,PVL03,PVL03f,PVL03og_pct
1437224617,PVLP060c,PVL03,PVL03f,PVL03og_pct
1446061566,PVLP060c,PVL03,PVL03f,PVL03og_pct
1476824820,PVLP060c,PVL03,PVL03f,PVL03og_pct
1535100405,PVLP060c,PVL03,PVL03f,PVL03og_pct
1345860891,PVLP061a,PVL03,PVL03ab,PVL03oy_pct
1570245517,PVLP061a,PVL03,PVL03ab,PVL03oy_pct
943809606,PVLP061b,PVL03,PVL03ab,PVL03y_pct
1037237333,PVLP061b,PVL03,PVL03ab,PVL03y_pct
5813040277,PVLP062a,PVL04,PVL04t,PVL04t_pct
1196526636,PVLP063a,PVL04,PVL04v,PVL04lu_pct
1475482533,PVLP063b,PVL04,PVL04v,PVL04u_pct
5813071292,PVLP063b,PVL04,PVL04v,PVL04u_pct
770585045,PVLP064a,PVL04,PVL04p,PVL04ov_pct
1161399526,PVLP064a,PVL04,PVL04p,PVL04ov_pct
5813079288,PVLP065a,PVL04,PVL04ao,PVL04og_pct
1354394414,PVLP066a,PVL05,PVL05af,PVL05om_pct
1352331062,PVLP067a,PVL05,PVL05ae,PVL05ok_pct
1511235746,PVLP068a,PVL05,PVL05n,PVL05z_pct
1566178485,PVLP068a,PVL05,PVL05n,PVL05z_pct
1539189146,PVLP069a,PVL05,PVL05p,PVL05lb_pct
1539879204,PVLP069a,PVL05,PVL05p,PVL05lb_pct
1715895680,PVLP069b,PVL05,PVL05p,PVL05ob_pct
1134456668,PVLP070a,PVL05,PVL05x,PVL05op_pct
5813021112,PVLP070b,PVL05,PVL05x,PVL05oq_pct
1477800608,PVLP071a,PVL05,PVL05j,PVL05oh_pct
1474817545,PVLP072a,PVL05,PVL05k,PVL05a_pct
1599902570,PVLP072a,PVL05,PVL05k,PVL05a_pct
1540216055,PVLP072b,PVL05,PVL05k,PVL05lf_pct
1628624182,PVLP072b,PVL05,PVL05k,PVL05lf_pct
1163120884,PVLP072c,PVL05,PVL05k,PVL05lg_pct
1535186205,PVLP072c,PVL05,PVL05k,PVL05lg_pct
1566514624,PVLP072c,PVL05,PVL05k,PVL05lg_pct
1535139804,PVLP072d,PVL05,PVL05k,PVL05od_pct
1566506400,PVLP072d,PVL05,PVL05k,PVL05od_pct
1163808587,PVLP073a,PVL05,PVL05i,PVL05ld_pct
1474472195,PVLP073a,PVL05,PVL05i,PVL05ld_pct
5812992706,PVLP073a,PVL05,PVL05i,PVL05ld_pct
1103102334,PVLP073b,PVL05,PVL05i,PVL05v_pct
1166186949,PVLP073b,PVL05,PVL05i,PVL05v_pct
1320290839,PVLP073b,PVL05,PVL05i,PVL05v_pct
2158246414,PVLP073b,PVL05,PVL05i,PVL05v_pct
1538562093,PVLP074a,PVL06,PVL06c,PVL06e_pct
1601711357,PVLP074a,PVL06,PVL06c,PVL06e_pct
1374063129,PVLP075a,PVL07,PVL07e,PVL07w_pct
1435791739,PVLP075a,PVL07,PVL07e,PVL07w_pct
1601227987,PVLP076a,PVL07,PVL07h,PVL07r_pct
1691686234,PVLP076a,PVL07,PVL07h,PVL07r_pct
5813040285,PVLP076a,PVL07,PVL07h,PVL07r_pct
912290165,PVLP077a,PVL10,PVL10j,PVL10t_a_pct
974027716,PVLP077a,PVL10,PVL10j,PVL10t_a_pct
1289574568,PVLP077a,PVL10,PVL10j,PVL10t_a_pct
1381656679,PVLP077a,PVL10,PVL10j,PVL10t_a_pct
1319583458,PVLP077b,PVL10,PVL10j,PVL10t_b_pct
1351667174,PVLP077b,PVL10,PVL10j,PVL10t_b_pct
1352335943,PVLP077b,PVL10,PVL10j,PVL10t_b_pct
1411327661,PVLP077c,PVL10,PVL10j,PVL10t_c_pct
1414405144,PVLP077c,PVL10,PVL10j,PVL10t_c_pct
1442708190,PVLP077c,PVL10,PVL10j,PVL10t_c_pct
1472675999,PVLP077c,PVL10,PVL10j,PVL10t_c_pct
1473379778,PVLP077c,PVL10,PVL10j,PVL10t_c_pct
1257909797,PVLP078a,PVL10,PVL10k,PVL10u_pct
1381311623,PVLP078a,PVL10,PVL10k,PVL10u_pct
1535082316,PVLP079a,PVL12,PVL12b,PVL12a_pct
1535086505,PVLP079a,PVL12,PVL12b,PVL12a_pct
5813054347,PVLP080a,PVL15,PVL15l,PVL15p_pct
5813057178,PVLP080b,PVL15,PVL15l,PVL15q_pct
1405226806,PVLP081a,PVL15,PVL15k,PVL15f_pct
1449502965,PVLP082a,PVL17,PVL17b,PVL17b_pct
5813083766,PVLP083a,PVL20,PVL20a,PVL20a_pct
1434949542,PVLP084a,PVM01,PVM01s,PVM01on_pct
1134146373,PVLP085a,PVM01,PVM01t,PVM01lq_pct
1750721034,PVLP085a,PVM01,PVM01t,PVM01lq_pct
1501111926,PVLP085b,PVM01,PVM01t,PVM01oq_pct
1876565477,PVLP085b,PVM01,PVM01t,PVM01oq_pct
5812987602,PVLP085b,PVM01,PVM01t,PVM01oq_pct
1256800488,PVLP086a,PVM03,PVM03d,PVM03e_pct
1290269562,PVLP086a,PVM03,PVM03d,PVM03e_pct
1321305063,PVLP086a,PVM03,PVM03d,PVM03e_pct
1498720407,PVLP087a,PVM03,PVM03c,PVM03g_pct
954023855,PVLP088a,PVM08,PVM08k,PVM08p_pct
1228265278,PVLP089a,PVM08,PVM08l,PVM08r_pct
1375254271,PVLP089b,PVM08,PVM08l,PVM08s_pct
5901193171,PVLP089b,PVM08,PVM08l,PVM08s_pct
1476778177,PVLP090a,PVM13,PVM13e,PVM13g_pct
1530412168,PVLP090a,PVM13,PVM13e,PVM13g_pct
1040030798,PVLP091a,PVM14,PVM14c,PVM14c_pct
1106469255,PVLP091a,PVM14,PVM14c,PVM14c_pct
1385093648,PVLP092a,SCB,SCB034,SCB034_pct
1068885266,PVLP093a,SCB,SCB005,SCB005_pct
1070950293,PVLP093a,SCB,SCB005,SCB005_pct
1628973439,PVLP093a,SCB,SCB005,SCB005_pct
5813053860,PVLP093a,SCB,SCB005,SCB005_pct
1262015098,SAD001a,ADM06,ADM06f,ADM06d_pct
1539649574,SAD001a,ADM06,ADM06f,ADM06d_pct
2096909903,SAD001a,ADM06,ADM06f,ADM06d_pct
2096913987,SAD001a,ADM06,ADM06f,ADM06d_pct
2096914099,SAD001a,ADM06,ADM06f,ADM06d_pct
2096914134,SAD001b,ADM06,ADM06f,ADM06op_pct
2091721670,SAD001c,ADM06,ADM06f,ADM06p_pct
2096909915,SAD001c,ADM06,ADM06f,ADM06p_pct
1262015257,SAD001d,ADM06,ADM06f,ADM06s_pct
1508615054,SAD001d,ADM06,ADM06f,ADM06s_pct
2096914200,SAD001d,ADM06,ADM06f,ADM06s_pct
2096914331,SAD001d,ADM06,ADM06f,ADM06s_pct
5813024193,SAD001d,ADM06,ADM06f,ADM06s_pct
2002406419,SAD002a,AVL14,AVL14b,AVL14b_pct
5813034529,SAD002a,AVL14,AVL14b,AVL14b_pct
2067153349,SAD003a,AVL16,AVL16g,AVL16n_pct
5813025549,SAD003a,AVL16,AVL16g,AVL16n_pct
2065814899,SAD003b,AVL16,AVL16g,AVL16on_pct
1692462759,SAD004a,AVM03,AVM03a,AVM03f_pct
947193705,SAD005a,AVM03,AVM03g,AVM03d_pct
2128566765,SAD006a,AVM06,AVM06b,AVM06h_pct
2068965891,SAD007a,AVM06,AVM06d,AVM06k_pct
5813034001,SAD007a,AVM06,AVM06d,AVM06k_pct
2036156525,SAD008a,AVM06,AVM06f,AVM06e_pct
2223778713,SAD009a,AVM06,AVM06g,AVM06f_pct
5813060453,SAD009a,AVM06,AVM06g,AVM06f_pct
5812990774,SAD010a,AVM06,AVM06c,AVM06j_pct
1515064407,SAD011a,AVM09,AVM09e,AVM09d_pct
1788930829,SAD011a,AVM09,AVM09e,AVM09d_pct
1912724946,SAD011a,AVM09,AVM09e,AVM09d_pct
1912725048,SAD011a,AVM09,AVM09e,AVM09d_pct
1819965764,SAD011b,AVM09,AVM09e,AVM09i_pct
1844914014,SAD012a,AVM12,AVM12c,AVM12j_pct
2127949176,SAD012a,AVM12,AVM12c,AVM12j_pct
1813239939,SAD012b,AVM12,AVM12c,AVM12or_pct
2158984105,SAD013a,AVM12,AVM12b,AVM12e_pct
2190359821,SAD013a,AVM12,AVM12b,AVM12e_pct
2315181597,SAD013b,AVM12,AVM12b,AVM12u_pct
2527677438,SAD013b,AVM12,AVM12b,AVM12u_pct
5813103786,SAD013b,AVM12,AVM12b,AVM12u_pct
2002082301,SAD014a,AVM12,AVM12d,AVM12c_pct
2002436731,SAD014a,AVM12,AVM12d,AVM12c_pct
1813235278,SAD014b,AVM12,AVM12d,AVM12f_pct
1876276621,SAD014b,AVM12,AVM12d,AVM12f_pct
2221053439,SAD014b,AVM12,AVM12d,AVM12f_pct
1813222721,SAD014c,AVM12,AVM12d,AVM12g_pct
2033817015,SAD014c,AVM12,AVM12d,AVM12g_pct
5813068174,SAD014c,AVM12,AVM12d,AVM12g_pct
1813206171,SAD014d,AVM12,AVM12d,AVM12h_pct
1970698685,SAD014d,AVM12,AVM12d,AVM12h_pct
1781869202,SAD014e,AVM12,AVM12d,AVM12i_pct
1782201421,SAD014e,AVM12,AVM12d,AVM12i_pct
1812902999,SAD014e,AVM12,AVM12d,AVM12i_pct
1813563837,SAD014f,AVM12,AVM12d,AVM12k_pct
1813891980,SAD014f,AVM12,AVM12d,AVM12k_pct
1813900871,SAD014f,AVM12,AVM12d,AVM12k_pct
1844909326,SAD014f,AVM12,AVM12d,AVM12k_pct
1970728299,SAD014f,AVM12,AVM12d,AVM12k_pct
5813055125,SAD014f,AVM12,AVM12d,AVM12k_pct
5813056637,SAD014f,AVM12,AVM12d,AVM12k_pct
2158979725,SAD014g,AVM12,AVM12d,AVM12lh_pct
1971052935,SAD014h,AVM12,AVM12d,AVM12m_pct
2002103845,SAD014h,AVM12,AVM12d,AVM12m_pct
1781864693,SAD014i,AVM12,AVM12d,AVM12n_pct
1812898952,SAD014i,AVM12,AVM12d,AVM12n_pct
2065192873,SAD014j,AVM12,AVM12d,AVM12oh_pct
5813023100,SAD014k,AVM12,AVM12d,AVM12p_a_pct
5813024919,SAD014k,AVM12,AVM12d,AVM12p_a_pct
1781860460,SAD014l,AVM12,AVM12d,AVM12p_b_pct
1782205507,SAD014l,AVM12,AVM12d,AVM12p_b_pct
1782878598,SAD014l,AVM12,AVM12d,AVM12p_b_pct
5813024922,SAD014l,AVM12,AVM12d,AVM12p_b_pct
1813559869,SAD014m,AVM12,AVM12d,AVM12r_pct
1970707631,SAD014m,AVM12,AVM12d,AVM12r_pct
5813003579,SAD014m,AVM12,AVM12d,AVM12r_pct
1813900946,SAD014n,AVM12,AVM12d,AVM12s_pct
1813901048,SAD014n,AVM12,AVM12d,AVM12s_pct
1813901059,SAD014n,AVM12,AVM12d,AVM12s_pct
2001392088,SAD014o,AVM12,AVM12d,AVM12t_pct
2091038527,SAD014o,AVM12,AVM12d,AVM12t_pct
1785511781,SAD015a,AVM12,AVM12f,AVM12q_pct
1910328899,SAD015a,AVM12,AVM12f,AVM12q_pct
1664097010,SAD016a,AVM12,AVM12g,AVM12d_pct
1691405824,SAD016a,AVM12,AVM12g,AVM12d_pct
2066509864,SAD016b,AVM12,AVM12g,AVM12od_pct
1939404488,SAD017a,AVM21,AVM21h,AVM21e_pct
5812986430,SAD018a,AVM21,AVM21g,AVM21d_pct
1876993474,SAD018b,AVM21,AVM21g,AVM21f_pct
2126296267,SAD018b,AVM21,AVM21g,AVM21f_pct
1005624122,SAD019a,PDM14,PDM14j,PDM14j_pct
2000792054,SAD019a,PDM14,PDM14j,PDM14j_pct
2247336031,SAD019a,PDM14,PDM14j,PDM14j_pct
944249308,SAD019b,PDM14,PDM14j,PDM14n_pct
975289165,SAD019b,PDM14,PDM14j,PDM14n_pct
1099073905,SAD019b,PDM14,PDM14j,PDM14n_pct
1130458829,SAD019b,PDM14,PDM14j,PDM14n_pct
2001132925,SAD019c,PDM14,PDM14j,PDM14oc_pct
2247339883,SAD019c,PDM14,PDM14j,PDM14oc_pct
2310091748,SAD019c,PDM14,PDM14j,PDM14oc_pct
5813034670,SAD019c,PDM14,PDM14j,PDM14oc_pct
2247340372,SAD019d,PDM14,PDM14j,PDM14s_pct
5813055632,SAD019d,PDM14,PDM14j,PDM14s_pct
2245634599,SAD020a,PDM14,PDM14i,PDM14i_pct
1437669466,SAD021a,PVM01,PVM01ad,PVM01a_pct
2033139281,SAD021a,PVM01,PVM01ad,PVM01a_pct
5813047935,SAD022a,PVM08,PVM08o,PVM08v_pct
2305628261,SAD023a,PVM15,PVM15a,PVM15d_pct
546507208,SIP001a,ADL06,ADL06b,ADL06b_a_pct
576519520,SIP001a,ADL06,ADL06b,ADL06b_a_pct
577205270,SIP001a,ADL06,ADL06b,ADL06b_a_pct
607894716,SIP001a,ADL06,ADL06b,ADL06b_a_pct
607221569,SIP001b,ADL06,ADL06b,ADL06b_b_pct
699976619,SIP001b,ADL06,ADL06b,ADL06b_b_pct
890614937,SIP001b,ADL06,ADL06b,ADL06b_b_pct
5813058047,SIP001b,ADL06,ADL06b,ADL06b_b_pct
729997357,SIP001c,ADL06,ADL06b,ADL06j_pct
731688775,SIP001c,ADL06,ADL06b,ADL06j_pct
5813078340,SIP001c,ADL06,ADL06b,ADL06j_pct
731357364,SIP001d,ADL06,ADL06b,ADL06oj_pct
5813078739,SIP001d,ADL06,ADL06b,ADL06oj_pct
453087379,SIP002a,ADL08,ADL08e,ADL08c_pct
482732443,SIP003a,ADL09,ADL09i,ADL09h_pct
544435277,SIP003a,ADL09,ADL09i,ADL09h_pct
548199677,SIP003a,ADL09,ADL09i,ADL09h_pct
607212413,SIP003a,ADL09,ADL09i,ADL09h_pct
576864518,SIP003b,ADL09,ADL09i,ADL09oh_pct
607886496,SIP003b,ADL09,ADL09i,ADL09oh_pct
577205852,SIP003c,ADL09,ADL09i,ADL09w_pct
609591640,SIP003c,ADL09,ADL09i,ADL09w_pct
609591686,SIP003c,ADL09,ADL09i,ADL09w_pct
5813104563,SIP003c,ADL09,ADL09i,ADL09w_pct
609587594,SIP004a,ADL09,ADL09j,ADL09i_pct
609591758,SIP004a,ADL09,ADL09j,ADL09i_pct
609591823,SIP004a,ADL09,ADL09j,ADL09i_pct
609591891,SIP004a,ADL09,ADL09j,ADL09i_pct
550280614,SIP004b,ADL09,ADL09j,ADL09q_pct
609587511,SIP004b,ADL09,ADL09j,ADL09q_pct
609591880,SIP004b,ADL09,ADL09j,ADL09q_pct
609591989,SIP004b,ADL09,ADL09j,ADL09q_pct
518899771,SIP004c,ADL09,ADL09j,ADL09x_pct
548562283,SIP004c,ADL09,ADL09j,ADL09x_pct
519249805,SIP005a,ADL09,ADL09h,ADL09g_pct
609587618,SIP005a,ADL09,ADL09h,ADL09g_pct
5813067769,SIP005a,ADL09,ADL09h,ADL09g_pct
579260627,SIP005b,ADL09,ADL09h,ADL09u_pct
609247082,SIP005b,ADL09,ADL09h,ADL09u_pct
735470305,SIP005b,ADL09,ADL09h,ADL09u_pct
5813019920,SIP005b,ADL09,ADL09h,ADL09u_pct
5813082780,SIP005b,ADL09,ADL09h,ADL09u_pct
298935146,SIP006a,ADL09,ADL09c,ADL09c_pct
5813020789,SIP006a,ADL09,ADL09c,ADL09c_pct
328265281,SIP006b,ADL09,ADL09c,ADL09lc_pct
330989587,SIP006c,ADL09,ADL09c,ADL09od_pct
359628017,SIP006c,ADL09,ADL09c,ADL09od_pct
266873401,SIP006d,ADL09,ADL09c,ADL09p_pct
267223104,SIP006d,ADL09,ADL09c,ADL09p_pct
297572235,SIP006d,ADL09,ADL09c,ADL09p_pct
298245502,SIP006d,ADL09,ADL09c,ADL09p_pct
5813055768,SIP006d,ADL09,ADL09c,ADL09p_pct
331002291,SIP007a,ADL09,ADL09f,ADL09a_pct
487148422,SIP008a,ADL14,ADL14b,ADL14a_pct
516832391,SIP008a,ADL14,ADL14b,ADL14a_pct
5813014526,SIP008a,ADL14,ADL14b,ADL14a_pct
703387200,SIP008b,ADL14,ADL14b,ADL14v_pct
518183562,SIP009a,ADL14,ADL14a,ADL14b_pct
578893446,SIP009a,ADL14,ADL14a,ADL14b_pct
579596940,SIP009a,ADL14,ADL14a,ADL14b_pct
612648076,SIP009a,ADL14,ADL14a,ADL14b_pct
294450004,SIP009b,ADL14,ADL14a,ADL14u_pct
486812022,SIP009b,ADL14,ADL14a,ADL14u_pct
548203966,SIP009b,ADL14,ADL14a,ADL14u_pct
549219101,SIP009b,ADL14,ADL14a,ADL14u_pct
956398176,SIP010a,ADL19,ADL19g,ADL19c_pct
1438083750,SIP010a,ADL19,ADL19g,ADL19c_pct
675779986,SIP010b,ADL19,ADL19g,ADL19x_pct
640963528,SIP011a,ADL23,ADL23f,ADL23e_pct
5813057216,SIP011b,ADL23,ADL23f,ADL23oe_pct
362041442,SIP012a,ADL27,ADL27c,ADL27c_pct
5812982711,SIP013a,ADM05,ADM05o,ADM05oa_pct
5813041237,SIP013a,ADM05,ADM05o,ADM05oa_pct
705471952,SIP013b,ADM05,ADM05o,ADM05or_pct
642387775,SIP013c,ADM05,ADM05o,ADM05r_pct
