"bodyid","type","cbf","m.type","c.type","cbf.change","class","cell.type","ItoLee_Hemilineage","Hartenstein_Hemilineage","FAFB.match","FAFB.match.quality","LM.match","LM.match.quality","published","type.change","pnt","connectivity.type","is.lhn","layer","ct.layer","classic.transmitter","other.transmitter"
419885042,"LH031e","ADL11","ADL11c","ADL11h_b_pct","FALSE","LHON","LHAV5a4","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,TRUE,"LHAV5","LHAV5a4b",TRUE,4.32822085889571,4,"unknown","unknown"
5901195359,"LH031e","ADL11","ADL11c","ADL11h_b_pct","FALSE","LHON","LHAV5a2","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,TRUE,"LHAV5","LHAV5a2c",TRUE,3.67838676318511,3,"unknown","unknown"
419884922,"LH031f","ADL11","ADL11c","ADL11h_c_pct","FALSE","LHON","LHAV5a3","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a3a",TRUE,3.526369168357,4,"unknown","unknown"
422312019,"LH031f","ADL11","ADL11c","ADL11h_c_pct","FALSE","LHON","LHAV5a3","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a3a",TRUE,3.9989701338826,4,"unknown","unknown"
422312162,"LH031f","ADL11","ADL11c","ADL11h_c_pct","FALSE","LHON","LHAV5a3","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a3a",TRUE,3.63032191069574,4,"unknown","unknown"
451619287,"LH031f","ADL11","ADL11c","ADL11h_c_pct","FALSE","LHON","LHAV5a3","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a3a",TRUE,3.92371134020619,4,"unknown","unknown"
420226410,"LH031g","ADL11","ADL11c","ADL11j_a_pct","FALSE","LHON","LHAV5a6","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a6b",TRUE,3.82783505154639,4,"unknown","unknown"
450574212,"LH031g","ADL11","ADL11c","ADL11j_a_pct","FALSE","LHON","LHAV5a6","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a6b",TRUE,3.3464322647363,4,"unknown","unknown"
511949386,"LH031g","ADL11","ADL11c","ADL11j_a_pct","FALSE","LHON","LHAV5a6","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a6b",TRUE,3.28995901639344,4,"unknown","unknown"
542298159,"LH031g","ADL11","ADL11c","ADL11j_a_pct","FALSE","LHON","LHAV5a6","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a6b",TRUE,3.68302658486708,4,"unknown","unknown"
359568205,"LH031h","ADL11","ADL11c","ADL11j_b_pct","FALSE","LHON","LHAV5a6","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a6a",TRUE,4.1023784901758,4,"unknown","unknown"
5813047173,"LH031h","ADL11","ADL11c","ADL11j_b_pct","FALSE","LHON","LHAV5a6","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a6a",TRUE,3.58847736625514,4,"unknown","unknown"
419880519,"LH031i","ADL11","ADL11c","ADL11m_pct","FALSE","LHON","LHAV5a8","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a8",TRUE,3.99689762150982,4,"unknown","unknown"
419884905,"LH031i","ADL11","ADL11c","ADL11m_pct","FALSE","LHON","LHAV5a8","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a8",TRUE,3.45979381443299,4,"unknown","unknown"
636451654,"LH031i","ADL11","ADL11c","ADL11m_pct","FALSE","LHON","LHAV5a8","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a8",TRUE,3.80268595041322,4,"unknown","unknown"
329215923,"LH031j","ADL11","ADL11c","ADL11p_pct","FALSE","LHON","LHAV5a2","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a2b",TRUE,3.65460186142709,3,"unknown","unknown"
481941832,"LH031j","ADL11","ADL11c","ADL11p_pct","FALSE","LHON","LHAV5a2","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a2b",TRUE,4.70392749244713,3,"unknown","unknown"
481941863,"LH031j","ADL11","ADL11c","ADL11p_pct","FALSE","LHON","LHAV5a2","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a2b",TRUE,3.81095041322314,3,"unknown","unknown"
481600824,"LH031k","ADL11","ADL11c","ADL11q_pct","FALSE","LHON","LHAV5a4","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a4a",TRUE,3.87757201646091,4,"unknown","unknown"
481941611,"LH031k","ADL11","ADL11c","ADL11q_pct","FALSE","LHON","LHAV5a4","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","Cha-F-700219","good",FALSE,FALSE,"LHAV5","LHAV5a4a",TRUE,3.76215098241986,4,"unknown","unknown"
359892436,"LH031l","ADL11","ADL11c","ADL11t_pct","FALSE","LHON","LHAV5a2","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a2a",TRUE,3.49795918367347,3,"unknown","unknown"
419548748,"LH031l","ADL11","ADL11c","ADL11t_pct","FALSE","LHON","LHAV5a2","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a2a",TRUE,3.31437435367115,3,"unknown","unknown"
419880385,"LH031l","ADL11","ADL11c","ADL11t_pct","FALSE","LHON","LHAV5a2","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a2a",TRUE,3.02920443101712,3,"unknown","unknown"
419889682,"LH031l","ADL11","ADL11c","ADL11t_pct","FALSE","LHON","LHAV5a2","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a2a",TRUE,3.641158221303,3,"unknown","unknown"
449910002,"LH031l","ADL11","ADL11c","ADL11t_pct","FALSE","LHON","LHAV5a2","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a2a",TRUE,3.1522633744856,3,"unknown","unknown"
450579065,"LH031l","ADL11","ADL11c","ADL11t_pct","FALSE","LHON","LHAV5a2","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a2a",TRUE,3.16598360655738,3,"unknown","unknown"
481941688,"LH031l","ADL11","ADL11c","ADL11t_pct","FALSE","LHON","LHAV5a2","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a2a",TRUE,3.36673553719008,3,"unknown","unknown"
481941855,"LH031l","ADL11","ADL11c","ADL11t_pct","FALSE","LHON","LHAV5a2","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a2a",TRUE,3.34226804123711,3,"unknown","unknown"
481941922,"LH031l","ADL11","ADL11c","ADL11t_pct","FALSE","LHON","LHAV5a2","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a2a",TRUE,3.13993871297242,3,"unknown","unknown"
483988886,"LH031l","ADL11","ADL11c","ADL11t_pct","FALSE","LHON","LHAV5a2","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a2a",TRUE,3.29948717948718,3,"unknown","unknown"
512294414,"LH031l","ADL11","ADL11c","ADL11t_pct","FALSE","LHON","LHAV5a2","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a2a",TRUE,3.45915201654602,3,"unknown","unknown"
541615798,"LH031l","ADL11","ADL11c","ADL11t_pct","FALSE","LHON","LHAV5a2","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a2a",TRUE,3.43254376930999,3,"unknown","unknown"
605399330,"LH031l","ADL11","ADL11c","ADL11t_pct","FALSE","LHON","LHAV5a2","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a2a",TRUE,3.17875383043922,3,"unknown","unknown"
5813013173,"LH031l","ADL11","ADL11c","ADL11t_pct","FALSE","LHON","LHAV5a2","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a2a",TRUE,3.15621788283659,3,"unknown","unknown"
451619617,"LH031m","ADL11","ADL11c","ADL11u_pct","FALSE","LHON","LHAV5a7","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a7a",TRUE,3.62344398340249,4,"unknown","unknown"
512976561,"LH031m","ADL11","ADL11c","ADL11u_pct","FALSE","LHON","LHAV5a7","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a7a",TRUE,3.88831437435367,4,"unknown","unknown"
673302212,"LH032a","ADL11","ADL11f","ADL11a_pct","FALSE","LHON","LHAV5a10","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a10b",TRUE,3.57455683003128,4,"unknown","unknown"
544012081,"LH032b","ADL11","ADL11f","ADL11oa_pct","FALSE","LHON","LHAV5a10","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a10a",TRUE,3.78652849740933,4,"unknown","unknown"
480276374,"SLP048a","ADL07","ADL07q","ADL07r_pct","FALSE","LHLN","LHAV5e1","SIPa1_dorsal","BLAd2_dorsal","1492649","good","none","none",TRUE,FALSE,"LHAV5","LHAV5e1",TRUE,3.36825726141079,3,"GABA","GABA"
360927799,"SLP059a","ADL11","ADL11a","ADL11r_pct","FALSE","LHON","LHAV5a5","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a5",TRUE,3.46439628482972,4,"unknown","unknown"
392985492,"SLP059a","ADL11","ADL11a","ADL11r_pct","FALSE","LHON","LHAV5a5","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a5",TRUE,3.60223804679552,4,"unknown","unknown"
421638281,"SLP059a","ADL11","ADL11a","ADL11r_pct","FALSE","LHON","LHAV5a5","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","Cha-F-800067","medium",FALSE,FALSE,"LHAV5","LHAV5a5",TRUE,3.65495867768595,4,"unknown","unknown"
667444187,"SLP059a","ADL11","ADL11a","ADL11r_pct","FALSE","LHON","LHAV5a5","VPNl&d1_dorsal","BLAvm2_dorsal","none","none","none","none",FALSE,FALSE,"LHAV5","LHAV5a5",TRUE,3.55498981670061,4,"unknown","unknown"
425803370,"LH035a","ADL13","ADL13b","ADL13h_pct","FALSE","LHON","LHAV6f2","LHa1_medial","BLAd1_medial","none","none","none","none",FALSE,FALSE,"LHAV6","LHAV6f2",TRUE,3.36704900938478,4,"acetylcholine","acetylcoline"
516425902,"LH035a","ADL13","ADL13b","ADL13h_pct","FALSE","LHON","LHAV6f2","LHa1_medial","BLAd1_medial","none","none","none","none",FALSE,FALSE,"LHAV6","LHAV6f2",TRUE,3.7589013224822,4,"acetylcholine","acetylcoline"
702674134,"LH035b","ADL13","ADL13b","ADL13j_pct","FALSE","LHON","LHAV6f3","LHa1_medial","BLAd1_medial","none","none","none","none",FALSE,FALSE,"LHAV6","LHAV6f3c",TRUE,3.52886597938144,4,"acetylcholine","acetylcoline"
483021600,"LH035c","ADL13","ADL13b","ADL13k_pct","FALSE","LHON","LHAV6f3","LHa1_medial","BLAd1_medial","none","none","none","none",FALSE,FALSE,"LHAV6","LHAV6f3b",TRUE,4.08847736625514,4,"acetylcholine","acetylcoline"
5813040093,"LH035d","ADL13","ADL13b","ADL13m_pct","FALSE","LHON","LHAV6f3","LHa1_medial","BLAd1_medial","none","none","none","none",FALSE,FALSE,"LHAV6","LHAV6f3a",TRUE,3.5067497403946,4,"acetylcholine","acetylcoline"
698180486,"LH035e","ADL13","ADL13b","ADL13v_pct","FALSE","LHON","LHAV6f1","LHa1_medial","BLAd1_medial","none","none","Gad1-F-400255","good",TRUE,FALSE,"LHAV6","LHAV6f1b",TRUE,3.32432432432432,3,"acetylcholine","acetylcoline"
572988717,"LH036a","ADL13","ADL13c","ADL13b_pct","FALSE","LHON","LHAV6f1","LHa1_medial","BLAd1_medial","none","none","Gad1-F-800107","good",TRUE,TRUE,"LHAV6","LHAV6f1a",TRUE,3.28305785123967,3,"acetylcholine","acetylcoline"
696795331,"LH036a","ADL13","ADL13c","ADL13b_pct","FALSE","LHON","LHAV6f1","LHa1_medial","BLAd1_medial","none","none","none","none",TRUE,TRUE,"LHAV6","LHAV6f1a",TRUE,3.24458204334365,3,"acetylcholine","acetylcoline"
764408961,"LH036a","ADL13","ADL13c","ADL13b_pct","FALSE","LHON","LHAV6b2","LHa1_medial","BLAd1_medial","none","none","none","none",FALSE,TRUE,"LHAV6","LHAV6b2b",TRUE,3.62004175365344,4,"acetylcholine","acetylcoline"
451304268,"LH036b","ADL13","ADL13c","ADL13c_pct","FALSE","LHON","LHAV6a7","LHa1_medial","BLAd1_medial","none","none","none","none",FALSE,FALSE,"LHAV6","LHAV6a7",TRUE,3.6047227926078,4,"acetylcholine","acetylcoline"
451646040,"LH036b","ADL13","ADL13c","ADL13c_pct","FALSE","LHON","LHAV6a7","LHa1_medial","BLAd1_medial","none","none","none","none",FALSE,FALSE,"LHAV6","LHAV6a7",TRUE,3.55271238485159,4,"acetylcholine","acetylcoline"
451995819,"LH036b","ADL13","ADL13c","ADL13c_pct","FALSE","LHON","LHAV6a7","LHa1_medial","BLAd1_medial","none","none","none","none",FALSE,FALSE,"LHAV6","LHAV6a7",TRUE,3.70954356846473,4,"acetylcholine","acetylcoline"
5812980880,"LH036b","ADL13","ADL13c","ADL13c_pct","FALSE","LHON","LHAV6a7","LHa1_medial","BLAd1_medial","none","none","none","none",FALSE,FALSE,"LHAV6","LHAV6a7",TRUE,3.69018404907975,4,"acetylcholine","acetylcoline"
544007573,"LH036c","ADL13","ADL13c","ADL13n_a_pct","FALSE","LHON","LHAV6a2","LHa1_medial","BLAd1_medial","none","none","none","none",TRUE,FALSE,"LHAV6","LHAV6a2c",TRUE,3.51393188854489,4,"acetylcholine","acetylcoline"
5813010591,"LH036c","ADL13","ADL13c","ADL13n_a_pct","FALSE","LHON","LHAV6a2","LHa1_medial","BLAd1_medial","none","none","none","none",TRUE,FALSE,"LHAV6","LHAV6a2c",TRUE,3.38634046890928,4,"acetylcholine","acetylcoline"
665747387,"LH036d","ADL13","ADL13c","ADL13n_b_pct","FALSE","LHON","LHAV6a2","LHa1_medial","BLAd1_medial","none","none","L271#1","good",TRUE,FALSE,"LHAV6","LHAV6a2b",TRUE,3.54358974358974,4,"acetylcholine","acetylcoline"
793702856,"LH036d","ADL13","ADL13c","ADL13n_b_pct","FALSE","LHON","LHAV6a2","LHa1_medial","BLAd1_medial","none","none","L271#2","medium",TRUE,FALSE,"LHAV6","LHAV6a2b",TRUE,3.66184074457084,4,"acetylcholine","acetylcoline"
451644891,"LH036e","ADL13","ADL13c","ADL13n_c_pct","FALSE","LHON","LHAV6a8","LHa1_medial","BLAd1_medial","none","none","none","none",FALSE,FALSE,"LHAV6","LHAV6a8",TRUE,3.51901336073998,3,"acetylcholine","acetylcoline"
482002701,"LH036e","ADL13","ADL13c","ADL13n_c_pct","FALSE","LHON","LHAV6a8","LHa1_medial","BLAd1_medial","none","none","Gad1-F-200144","good",FALSE,FALSE,"LHAV6","LHAV6a8",TRUE,3.27604166666667,3,"acetylcholine","acetylcoline"
546083486,"LH036e","ADL13","ADL13c","ADL13n_c_pct","FALSE","LHON","LHAV6a8","LHa1_medial","BLAd1_medial","none","none","none","none",FALSE,FALSE,"LHAV6","LHAV6a8",TRUE,3.48603929679421,3,"acetylcholine","acetylcoline"
452677169,"LH036f","ADL13","ADL13c","ADL13p_pct","FALSE","LHON","LHAV6b1","LHa1_medial","BLAd1_medial","4902612","good","L1129#5","good",TRUE,FALSE,"LHAV6","LHAV6b1b",TRUE,3.51738241308793,4,"acetylcholine","acetylcoline"
544750318,"LH036f","ADL13","ADL13c","ADL13p_pct","FALSE","LHON","LHAV6b1","LHa1_medial","BLAd1_medial","none","none","L1117#2","good",TRUE,FALSE,"LHAV6","LHAV6b1b",TRUE,3.81584362139918,4,"acetylcholine","acetylcoline"
360578625,"LH036g","ADL13","ADL13c","ADL13q_pct","FALSE","LHON","LHAV6a1","LHa1_medial","BLAd1_medial","1415926","good","Gad1-F-500363","good",TRUE,TRUE,"LHAV6","LHAV6a1b",TRUE,3.43406022845275,4,"acetylcholine","acetylcoline"
391609333,"LH036g","ADL13","ADL13c","ADL13q_pct","FALSE","LHON","LHAV6a3","LHa1_medial","BLAd1_medial","3124814","good","none","none",TRUE,TRUE,"LHAV6","LHAV6a3b",TRUE,3.70576131687243,4,"acetylcholine","acetylcoline"
392640591,"LH036g","ADL13","ADL13c","ADL13q_pct","FALSE","LHON","LHAV6a1","LHa1_medial","BLAd1_medial","1415926","good","130820c0","good",TRUE,TRUE,"LHAV6","LHAV6a1b",TRUE,3.64424057084608,4,"acetylcholine","acetylcoline"
421957711,"LH036g","ADL13","ADL13c","ADL13q_pct","FALSE","LHON","LHAV6a3","LHa1_medial","BLAd1_medial","1298816","good","L1129#4","good",TRUE,TRUE,"LHAV6","LHAV6a3b",TRUE,4.00101936799185,4,"acetylcholine","acetylcoline"
422656780,"LH036g","ADL13","ADL13c","ADL13q_pct","FALSE","LHON","LHAV6a4","LHa1_medial","BLAd1_medial","none","none","Cha-F-400151","good",FALSE,TRUE,"LHAV6","LHAV6a4",TRUE,3.30572597137014,4,"acetylcholine","acetylcoline"
423330124,"LH036g","ADL13","ADL13c","ADL13q_pct","FALSE","LHON","LHAV6a3","LHa1_medial","BLAd1_medial","1298816","good","Gad1-F-800082","good",TRUE,TRUE,"LHAV6","LHAV6a3b",TRUE,3.58488612836439,4,"acetylcholine","acetylcoline"
452664348,"LH036g","ADL13","ADL13c","ADL13q_pct","FALSE","LHON","LHAV6a4","LHa1_medial","BLAd1_medial","none","none","130815c1","good",FALSE,TRUE,"LHAV6","LHAV6a4",TRUE,3.44181256436663,4,"acetylcholine","acetylcoline"
453665759,"LH036g","ADL13","ADL13c","ADL13q_pct","FALSE","LHON","LHAV6a4","LHa1_medial","BLAd1_medial","none","none","none","none",FALSE,TRUE,"LHAV6","LHAV6a4",TRUE,4.07238883143744,4,"acetylcholine","acetylcoline"
574011220,"LH036g","ADL13","ADL13c","ADL13q_pct","FALSE","LHON","LHAV6a1","LHa1_medial","BLAd1_medial","1415926","good","Cha-F-800078","good",TRUE,TRUE,"LHAV6","LHAV6a1b",TRUE,3.8486096807415,4,"acetylcholine","acetylcoline"
579562628,"LH036g","ADL13","ADL13c","ADL13q_pct","FALSE","LHON","LHAV6a1","LHa1_medial","BLAd1_medial","3124814","good","130808c2","good",TRUE,TRUE,"LHAV6","LHAV6a1b",TRUE,3.87395833333333,4,"acetylcholine","acetylcoline"
603681826,"LH036g","ADL13","ADL13c","ADL13q_pct","FALSE","LHON","LHAV6a3","LHa1_medial","BLAd1_medial","1298816","medium","130808c1","good",TRUE,TRUE,"LHAV6","LHAV6a3b",TRUE,3.54312114989733,4,"acetylcholine","acetylcoline"
668144344,"LH036g","ADL13","ADL13c","ADL13q_pct","FALSE","LHON","LHAV6a1","LHa1_medial","BLAd1_medial","1415926","good","Gad1-F-200156","good",TRUE,TRUE,"LHAV6","LHAV6a1b",TRUE,3.56632653061224,4,"acetylcholine","acetylcoline"
5813009995,"LH036g","ADL13","ADL13c","ADL13q_pct","FALSE","LHON","LHAV6a1","LHa1_medial","BLAd1_medial","1415926","good","Gad1-F-600143","good",TRUE,TRUE,"LHAV6","LHAV6a1b",TRUE,3.94432989690722,4,"acetylcholine","acetylcoline"
5813077898,"LH036g","ADL13","ADL13c","ADL13q_pct","FALSE","LHON","LHAV6a1","LHa1_medial","BLAd1_medial","1415926","medium","Cha-F-000158","good",TRUE,TRUE,"LHAV6","LHAV6a1b",TRUE,3.87719298245614,4,"acetylcholine","acetylcoline"
5813129316,"LH036g","ADL13","ADL13c","ADL13q_pct","FALSE","LHON","LHAV6a1","LHa1_medial","BLAd1_medial","3793945","poor","140328c1","good",TRUE,TRUE,"LHAV6","LHAV6a1b",TRUE,3.63730569948187,4,"acetylcholine","acetylcoline"
420956527,"LH036h","ADL13","ADL13c","ADL13r_pct","FALSE","LHON","LHAV6b3","LHa1_medial","BLAd1_medial","none","none","none","none",FALSE,FALSE,"LHAV6","LHAV6b3",TRUE,4.22210743801653,4,"acetylcholine","acetylcoline"
486116439,"LH036h","ADL13","ADL13c","ADL13r_pct","FALSE","LHON","LHAV6b3","LHa1_medial","BLAd1_medial","none","none","none","none",FALSE,FALSE,"LHAV6","LHAV6b3",TRUE,3.98541666666667,4,"acetylcholine","acetylcoline"
573329873,"LH036h","ADL13","ADL13c","ADL13r_pct","FALSE","LHON","LHAV6b3","LHa1_medial","BLAd1_medial","none","none","none","none",FALSE,FALSE,"LHAV6","LHAV6b3",TRUE,4.15113871635611,4,"acetylcholine","acetylcoline"
5813010494,"LH036h","ADL13","ADL13c","ADL13r_pct","FALSE","LHON","LHAV6b3","LHa1_medial","BLAd1_medial","none","none","none","none",FALSE,FALSE,"LHAV6","LHAV6b3",TRUE,4.03634475597092,4,"acetylcholine","acetylcoline"
5813040095,"LH036h","ADL13","ADL13c","ADL13r_pct","FALSE","LHON","LHAV6b3","LHa1_medial","BLAd1_medial","none","none","none","none",FALSE,FALSE,"LHAV6","LHAV6b3",TRUE,4.02032520325203,4,"acetylcholine","acetylcoline"
390948259,"LH036i","ADL13","ADL13c","ADL13s_pct","FALSE","LHON","LHAV6b1","LHa1_medial","BLAd1_medial","none","none","none","none",TRUE,FALSE,"LHAV6","LHAV6b1a",TRUE,3.5894519131334,4,"acetylcholine","acetylcoline"
390948580,"LH036i","ADL13","ADL13c","ADL13s_pct","FALSE","LHON","LHAV6b1","LHa1_medial","BLAd1_medial","none","none","L452#4","medium",TRUE,FALSE,"LHAV6","LHAV6b1a",TRUE,3.73009307135471,4,"acetylcholine","acetylcoline"
511262901,"LH036i","ADL13","ADL13c","ADL13s_pct","FALSE","LHON","LHAV6b1","LHa1_medial","BLAd1_medial","none","none","none","none",TRUE,FALSE,"LHAV6","LHAV6b1a",TRUE,3.87733887733888,4,"acetylcholine","acetylcoline"
297921527,"LH036j","ADL13","ADL13c","ADL13t_pct","FALSE","LHON","LHAV6a3","LHa1_medial","BLAd1_medial","1299475","good","none","none",TRUE,FALSE,"LHAV6","LHAV6a3a",TRUE,4.09908069458631,4,"acetylcholine","acetylcoline"
329211098,"LH036j","ADL13","ADL13c","ADL13t_pct","FALSE","LHON","LHAV6a3","LHa1_medial","BLAd1_medial","1299475","medium","none","none",TRUE,FALSE,"LHAV6","LHAV6a3a",TRUE,3.81354166666667,4,"acetylcholine","acetylcoline"
360578457,"LH036j","ADL13","ADL13c","ADL13t_pct","FALSE","LHON","LHAV6a3","LHa1_medial","BLAd1_medial","2647705","poor","L1129#2","medium",TRUE,FALSE,"LHAV6","LHAV6a3a",TRUE,3.90309278350515,4,"acetylcholine","acetylcoline"
454697392,"LH036j","ADL13","ADL13c","ADL13t_pct","FALSE","LHON","LHAV6a3","LHa1_medial","BLAd1_medial","1299475","poor","none","none",TRUE,FALSE,"LHAV6","LHAV6a3a",TRUE,4.13092783505155,4,"acetylcholine","acetylcoline"
422311625,"LH036k","ADL13","ADL13c","ADL13u_pct","FALSE","LHON","LHAV6a6","LHa1_medial","BLAd1_medial","none","none","130807c1","medium",FALSE,TRUE,"LHAV6","LHAV6a6",TRUE,3.53224155578301,4,"acetylcholine","acetylcoline"
451987038,"LH036k","ADL13","ADL13c","ADL13u_pct","FALSE","LHON","LHAV6a6","LHa1_medial","BLAd1_medial","none","none","130822c0","good",FALSE,TRUE,"LHAV6","LHAV6a6",TRUE,3.70533880903491,4,"acetylcholine","acetylcoline"
514396940,"LH036k","ADL13","ADL13c","ADL13u_pct","FALSE","LHON","LHAV6a2","LHa1_medial","BLAd1_medial","none","none","Cha-F-200185","good",TRUE,TRUE,"LHAV6","LHAV6a2a",TRUE,3.66803699897225,4,"acetylcholine","acetylcoline"
514375643,"LH042a","ADL16","ADL16c","ADL16e_pct","FALSE","LHON","LHAV6b2","LHa1_medial","BLAd1_medial","none","none","L452#6","medium",FALSE,FALSE,"LHAV6","LHAV6b2a",TRUE,3.43200836820084,4,"acetylcholine","acetylcoline"
514713432,"LH042a","ADL16","ADL16c","ADL16e_pct","FALSE","LHON","LHAV6b2","LHa1_medial","BLAd1_medial","none","none","L452#5","good",FALSE,FALSE,"LHAV6","LHAV6b2a",TRUE,3.73429454170958,4,"acetylcholine","acetylcoline"
5813087438,"LH042a","ADL16","ADL16c","ADL16e_pct","FALSE","LHON","LHAV6b2","LHa1_medial","BLAd1_medial","none","none","Gad1-F-100333","good",FALSE,FALSE,"LHAV6","LHAV6b2a",TRUE,3.24407826982492,4,"acetylcholine","acetylcoline"
391631218,"LH043a","ADL16","ADL16b","ADL16d_pct","FALSE","LHON","LHAV6b4","LHa1_medial","BLAd1_medial","none","none","none","none",FALSE,FALSE,"LHAV6","LHAV6b4",TRUE,3.51138716356108,4,"acetylcholine","acetylcoline"
482732443,"SIP003a","ADL09","ADL09i","ADL09h_pct","FALSE","LHON","LHAV6c1","SIPa1_ventral","BLAd2_ventral","none","none","none","none",TRUE,FALSE,"LHAV6","LHAV6c1",TRUE,4.72567287784679,5,"glutamate","glutamate"
544435277,"SIP003a","ADL09","ADL09i","ADL09h_pct","FALSE","LHON","LHAV6c1","SIPa1_ventral","BLAd2_ventral","none","none","none","none",TRUE,FALSE,"LHAV6","LHAV6c1",TRUE,4.73498964803313,5,"glutamate","glutamate"
548199677,"SIP003a","ADL09","ADL09i","ADL09h_pct","FALSE","LHON","LHAV6c1","SIPa1_ventral","BLAd2_ventral","none","none","none","none",TRUE,FALSE,"LHAV6","LHAV6c1",TRUE,4.07889344262295,5,"glutamate","glutamate"
607212413,"SIP003a","ADL09","ADL09i","ADL09h_pct","FALSE","LHON","LHAV6c1","SIPa1_ventral","BLAd2_ventral","none","none","none","none",TRUE,FALSE,"LHAV6","LHAV6c1",TRUE,4.86252545824847,5,"glutamate","glutamate"
519249805,"SIP005a","ADL09","ADL09h","ADL09g_pct","FALSE","LHON","LHAV6d1","SIPa1_ventral","BLAd2_ventral","none","none","none","none",TRUE,FALSE,"LHAV6","LHAV6d1",TRUE,5.51124744376278,5,"glutamate","glutamate"
609587618,"SIP005a","ADL09","ADL09h","ADL09g_pct","FALSE","LHON","LHAV6d1","SIPa1_ventral","BLAd2_ventral","none","none","none","none",TRUE,FALSE,"LHAV6","LHAV6d1",TRUE,4.76519052523172,5,"glutamate","glutamate"
