"bodyid","type","cbf","m.type","c.type","cbf.change","class","cell.type","ItoLee_Hemilineage","Hartenstein_Hemilineage","FAFB.match","FAFB.match.quality","LM.match","LM.match.quality","published","type.change","pnt","is.lhn","connectivity.type","layer","ct.layer","User"
821621397,"LH074a","PDL08","PDL08l","PDL08h_pct","FALSE","LHN","LHPV4d7","LHp1","BLP4","1899504","medium","none","none",FALSE,TRUE,"LHPV4",TRUE,"LHPV4d7",3.15604395604396,3,""
5901195066,"LH074a","PDL08","PDL08l","PDL08h_pct","FALSE","LHN","LHPV4d2","LHp1","BLP4","2043211","poor","Gad1-F-500023","good",TRUE,TRUE,"LHPV4",TRUE,"LHPV4d2",3.25448028673835,3,"AJ"
359223830,"LH074b","PDL08","PDL08l","PDL08i_pct","FALSE","LHN","LHPV4d6","LHp1","BLP4","1899504","poor","Cha-F-200398","good",TRUE,FALSE,"LHPV4",TRUE,"LHPV4d6",3.20235294117647,3,""
852993150,"LH074b","PDL08","PDL08l","PDL08i_pct","FALSE","LHN","LHPV4d6","LHp1","BLP4","1899504","poor","none","none",TRUE,FALSE,"LHPV4",TRUE,"LHPV4d6",2.8953488372093,3,""
452672881,"LH074c","PDL08","PDL08l","PDL08ox_pct","FALSE","LHN","LHPV4d1","LHp1","BLP4","3081576","good","L2233#1","medium",TRUE,TRUE,"LHPV4",TRUE,"LHPV4d1",2.76089517078916,2,""
516085453,"LH074c","PDL08","PDL08l","PDL08ox_pct","FALSE","LHN","LHPV4d8","LHp1","BLP4","1899504","medium","none","none",FALSE,TRUE,"LHPV4",TRUE,"LHPV4d8",2.67580452920143,2,""
821642912,"LH074c","PDL08","PDL08l","PDL08ox_pct","FALSE","LHN","LHPV4d1","LHp1","BLP4","3836324","poor","140212c0","good",TRUE,TRUE,"LHPV4",TRUE,"LHPV4d1",2.91666666666667,2,""
513323340,"LH087a","PDL16","PDL16k","PDL16j_pct","FALSE","LHN","LHPV4b7","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",FALSE,FALSE,"LHPV4",TRUE,"LHPV4b7",2.36819637139808,2,""
573695941,"LH087a","PDL16","PDL16k","PDL16j_pct","FALSE","LHN","LHPV4b7","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",FALSE,FALSE,"LHPV4",TRUE,"LHPV4b7",2.41132478632479,2,""
665439889,"LH087a","PDL16","PDL16k","PDL16j_pct","FALSE","LHN","LHPV4b7","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",FALSE,FALSE,"LHPV4",TRUE,"LHPV4b7",2.37049180327869,2,""
912022866,"LH087a","PDL16","PDL16k","PDL16j_pct","FALSE","LHN","LHPV4b7","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",FALSE,FALSE,"LHPV4",TRUE,"LHPV4b7",2.28281750266809,2,""
880988155,"LH087b","PDL16","PDL16k","PDL16od_pct","FALSE","LHN","LHPV4b9","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",FALSE,FALSE,"LHPV4",TRUE,"LHPV4b9",2.5,2,""
543679473,"LH087c","PDL16","PDL16k","PDL16t_pct","FALSE","LHN","LHPV4b4","SLPp&v1_posterior","DPLp2_posterior","none","none","E0585-F-300056","good",TRUE,FALSE,"LHPV4",TRUE,"LHPV4b4",2.5978021978022,2,""
636465174,"LH087c","PDL16","PDL16k","PDL16t_pct","FALSE","LHN","LHPV4b4","SLPp&v1_posterior","DPLp2_posterior","none","none","L1827#10","good",TRUE,FALSE,"LHPV4",TRUE,"LHPV4b4",2.26880530973451,2,""
881329355,"LH087c","PDL16","PDL16k","PDL16t_pct","FALSE","LHN","LHPV4b4","SLPp&v1_posterior","DPLp2_posterior","2096700","good","L1827#9","good",TRUE,FALSE,"LHPV4",TRUE,"LHPV4b4",2.36148648648649,2,""
480931899,"LH087d","PDL16","PDL16k","PDL16u_pct","FALSE","LHN","LHPV4b8","SLPp&v1_posterior","DPLp2_posterior","none","none","L1827#5","medium",FALSE,FALSE,"LHPV4",TRUE,"LHPV4b8",2.22071129707113,2,""
512312176,"LH087d","PDL16","PDL16k","PDL16u_pct","FALSE","LHN","LHPV4b8","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",FALSE,FALSE,"LHPV4",TRUE,"LHPV4b8",2.184375,2,""
512982243,"LH087d","PDL16","PDL16k","PDL16u_pct","FALSE","LHN","LHPV4b8","SLPp&v1_posterior","DPLp2_posterior","none","none","L1827#11","medium",FALSE,FALSE,"LHPV4",TRUE,"LHPV4b8",2.28435517970402,2,""
912022802,"LH087d","PDL16","PDL16k","PDL16u_pct","FALSE","LHN","LHPV4b8","SLPp&v1_posterior","DPLp2_posterior","none","none","Gad1-F-200322","good",FALSE,FALSE,"LHPV4",TRUE,"LHPV4b8",2.40773480662983,2,""
5812980700,"LH087d","PDL16","PDL16k","PDL16u_pct","FALSE","LHN","LHPV4b8","SLPp&v1_posterior","DPLp2_posterior","none","none","L1828#2","medium",FALSE,FALSE,"LHPV4",TRUE,"LHPV4b8",2.40537634408602,2,"AJ"
881329648,"LH087e","PDL16","PDL16k","PDL16v_pct","FALSE","LHN","LHPV4b10","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",FALSE,TRUE,"LHPV4",TRUE,"LHPV4b10",2.51705170517052,2,""
5901195352,"LH087e","PDL16","PDL16k","PDL16v_pct","FALSE","LHN","LHPV4b12","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",FALSE,TRUE,"LHPV4",TRUE,"LHPV4b12",2.68496158068057,2,"AJ"
636434899,"LH088a","PDL16","PDL16a","PDL16a_pct","FALSE","LHN","LHPV4b1","SLPp&v1_posterior","DPLp2_posterior","none","none","VGlut-F-300574","good",TRUE,FALSE,"LHPV4",TRUE,"LHPV4b1b",2.75291375291375,2,""
5901193788,"LH088a","PDL16","PDL16a","PDL16a_pct","FALSE","LHN","LHPV4b1","SLPp&v1_posterior","DPLp2_posterior","6203604","good","VGlut-F-600764","good",TRUE,FALSE,"LHPV4",TRUE,"LHPV4b1b",2.54806629834254,2,"ASB"
484018923,"LH088b","PDL16","PDL16a","PDL16r_pct","FALSE","LHN","LHPV4b13","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",FALSE,FALSE,"LHPV4",TRUE,"LHPV4b13",3.5183908045977,3,""
604735961,"LH088b","PDL16","PDL16a","PDL16r_pct","FALSE","LHN","LHPV4b13","SLPp&v1_posterior","DPLp2_posterior","1869224","good","VGlut-F-500399","good",FALSE,FALSE,"LHPV4",TRUE,"LHPV4b13",3.20713463751438,3,""
573774122,"LH089a","PDL16","PDL16j","PDL16k_pct","FALSE","LHN","LHPV4g1","SLPp&v1_posterior","DPLp2_posterior","none","none","L1397#1","good",TRUE,FALSE,"LHPV4",TRUE,"LHPV4g1",2.52893518518519,2,""
821272765,"LH089a","PDL16","PDL16j","PDL16k_pct","FALSE","LHN","LHPV4g1","SLPp&v1_posterior","DPLp2_posterior","none","none","VGlut-F-500442","good",TRUE,FALSE,"LHPV4",TRUE,"LHPV4g1",2.30290456431535,2,""
880987844,"LH089a","PDL16","PDL16j","PDL16k_pct","FALSE","LHN","LHPV4g1","SLPp&v1_posterior","DPLp2_posterior","4292232","good","VGlut-F-900028","medium",TRUE,FALSE,"LHPV4",TRUE,"LHPV4g1",2.29807692307692,2,""
913341138,"LH089a","PDL16","PDL16j","PDL16k_pct","FALSE","LHN","LHPV4g1","SLPp&v1_posterior","DPLp2_posterior","none","none","VGlut-F-500445","good",TRUE,FALSE,"LHPV4",TRUE,"LHPV4g1",2.32004197271773,2,""
943048975,"LH089a","PDL16","PDL16j","PDL16k_pct","FALSE","LHN","LHPV4g1","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",TRUE,FALSE,"LHPV4",TRUE,"LHPV4g1",2.57717391304348,2,""
944379777,"LH089a","PDL16","PDL16j","PDL16k_pct","FALSE","LHN","LHPV4g1","SLPp&v1_posterior","DPLp2_posterior","none","none","L1959#1","medium",TRUE,FALSE,"LHPV4",TRUE,"LHPV4g1",2.55689277899344,2,""
5813020002,"LH089a","PDL16","PDL16j","PDL16k_pct","FALSE","LHN","LHPV4g1","SLPp&v1_posterior","DPLp2_posterior","none","none","L1397#3","good",TRUE,FALSE,"LHPV4",TRUE,"LHPV4g1",2.25690890481064,2,"AJ"
880987657,"LH089b","PDL16","PDL16j","PDL16oa_pct","FALSE","LHN","LHPV4b11","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",FALSE,FALSE,"LHPV4",TRUE,"LHPV4b11",2.77966101694915,2,""
417554241,"LH089c","PDL16","PDL16j","PDL16p_pct","FALSE","LHN","LHPV4g2","SLPp&v1_posterior","DPLp2_posterior","none","none","L1397#2","good",FALSE,FALSE,"LHPV4",TRUE,"LHPV4g2",2.77227722772277,2,""
449289591,"LH089c","PDL16","PDL16j","PDL16p_pct","FALSE","LHN","LHPV4g2","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",FALSE,FALSE,"LHPV4",TRUE,"LHPV4g2",2.80509413067553,2,""
850294342,"LH089c","PDL16","PDL16j","PDL16p_pct","FALSE","LHN","LHPV4g2","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",FALSE,FALSE,"LHPV4",TRUE,"LHPV4g2",2.69584245076586,2,""
518899665,"SIP028a","PDL08","PDL08c","PDL08c_pct","FALSE","LHN","LHPV4m1","LHp1","BLP4","none","none","none","none",FALSE,FALSE,"LHPV4",TRUE,"LHPV4m1",3.93333333333333,3,""
450919762,"SLP170a","PDL08","PDL08k","PDL08g_pct","FALSE","LHN","LHPV4d4","LHp1","BLP4","8930649","poor","L979#2","medium",TRUE,FALSE,"LHPV4",TRUE,"LHPV4d4",3.52078521939954,3,""
696791034,"SLP170a","PDL08","PDL08k","PDL08g_pct","FALSE","LHN","LHPV4d4","LHp1","BLP4","8930649","poor","L979#1","good",TRUE,FALSE,"LHPV4",TRUE,"LHPV4d4",3.48035914702581,3,""
756870190,"SLP221a","PDL16","PDL16i","PDL16i_pct","FALSE","LHN","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","none","none","L2392#2","good",TRUE,FALSE,"LHPV4",TRUE,"LHPV4c1a",2.64618644067797,2,""
5813022150,"SLP221a","PDL16","PDL16i","PDL16i_pct","FALSE","LHN","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",TRUE,FALSE,"LHPV4",TRUE,"LHPV4c1a",2.56342494714588,2,"AJ"
5813058028,"SLP221a","PDL16","PDL16i","PDL16i_pct","FALSE","LHN","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","1120955","good","L2392#3","medium",TRUE,FALSE,"LHPV4",TRUE,"LHPV4c1a",2.57822410147992,2,"ASB"
5813108084,"SLP221a","PDL16","PDL16i","PDL16i_pct","FALSE","LHN","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",TRUE,FALSE,"LHPV4",TRUE,"LHPV4c1a",2.55357142857143,2,"AJ"
633438933,"SLP221b","PDL16","PDL16i","PDL16q_pct","FALSE","LHN","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","none","none","L2316#2","good",TRUE,FALSE,"LHPV4",TRUE,"LHPV4c1b",2.6348195329087,2,""
694472338,"SLP221b","PDL16","PDL16i","PDL16q_pct","FALSE","LHN","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","none","none","VGlut-F-500419","good",TRUE,FALSE,"LHPV4",TRUE,"LHPV4c1b",2.47127659574468,2,""
694813676,"SLP221b","PDL16","PDL16i","PDL16q_pct","FALSE","LHN","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",TRUE,FALSE,"LHPV4",TRUE,"LHPV4c1b",2.63291139240506,2,""
757215581,"SLP221b","PDL16","PDL16i","PDL16q_pct","FALSE","LHN","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",TRUE,FALSE,"LHPV4",TRUE,"LHPV4c1b",2.57387580299786,2,""
787908929,"SLP221b","PDL16","PDL16i","PDL16q_pct","FALSE","LHN","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","none","none","L2392#4","medium",TRUE,FALSE,"LHPV4",TRUE,"LHPV4c1b",2.80814576634512,2,""
325814461,"SLP221c","PDL16","PDL16i","PDL16s_pct","FALSE","LHN","LHPV4c3","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",TRUE,TRUE,"LHPV4",TRUE,"LHPV4c3",2.54117647058824,2,""
356153135,"SLP221c","PDL16","PDL16i","PDL16s_pct","FALSE","LHN","LHPV4c3","SLPp&v1_posterior","DPLp2_posterior","5605174","good","none","none",TRUE,TRUE,"LHPV4",TRUE,"LHPV4c3",2.97297297297297,2,""
417890128,"SLP221c","PDL16","PDL16i","PDL16s_pct","FALSE","LHN","LHPV4c4","SLPp&v1_posterior","DPLp2_posterior","1091854","good","none","none",TRUE,TRUE,"LHPV4",TRUE,"LHPV4c4a",2.57668067226891,2,""
540998783,"SLP221c","PDL16","PDL16i","PDL16s_pct","FALSE","LHN","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","3968249","good","L2392#2","good",TRUE,TRUE,"LHPV4",TRUE,"LHPV4c1c",2.67342582710779,2,""
386833812,"SLP221d","PDL16","PDL16i","PDL16w_pct","FALSE","LHN","LHPV4c4","SLPp&v1_posterior","DPLp2_posterior","1103232","good","L2316#2","good",TRUE,FALSE,"LHPV4",TRUE,"LHPV4c4b",2.75799573560768,2,""
417204354,"SLP221d","PDL16","PDL16i","PDL16w_pct","FALSE","LHN","LHPV4c4","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",TRUE,FALSE,"LHPV4",TRUE,"LHPV4c4b",2.6272630457934,2,""
386838814,"SLP221f","PDL16","PDL16i","PDL16z_pct","FALSE","LHN","LHPV4c2","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",TRUE,FALSE,"LHPV4",TRUE,"LHPV4c2",2.9056399132321,2,""
633101926,"SLP221f","PDL16","PDL16i","PDL16z_pct","FALSE","LHN","LHPV4c2","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",TRUE,FALSE,"LHPV4",TRUE,"LHPV4c2",2.91508379888268,2,""
357146296,"SLP222a","PDL16","PDL16e","PDL16e_pct","FALSE","LHN","LHPV4l1","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",FALSE,FALSE,"LHPV4",TRUE,"LHPV4l1",3.08756756756757,3,""
451646125,"LH073a","PDL08","PDL08i","PDL08e_pct","PDL23","LHN","LHPV5h4","DL2_lateral","CP3_lateral","none","none","none","none",FALSE,TRUE,"LHPV5",TRUE,"LHPV5h4",2.62514417531719,2,""
485387561,"LH073a","PDL08","PDL08i","PDL08e_pct","PDL23","LHN","LHPV5h5","DL2_lateral","CP3_lateral","3081576","poor","Gad1-F-300135","good",FALSE,TRUE,"LHPV5",TRUE,"LHPV5h5",3.03693931398417,3,""
546511447,"LH091a","PDL19","PDL19d","PDL19f_a_pct","FALSE","LHN","LHPV5a1","DL2_lateral","CP3_lateral","5806820","good","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5a1a",3.9179366940211,3,""
573333903,"LH091a","PDL19","PDL19d","PDL19f_a_pct","FALSE","LHN","LHPV5a1","DL2_lateral","CP3_lateral","2204528","good","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5a1a",3.29096989966555,3,""
577546843,"LH091a","PDL19","PDL19d","PDL19f_a_pct","FALSE","LHN","LHPV5a1","DL2_lateral","CP3_lateral","5807209","good","120710c0","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5a1a",3.08810068649886,3,""
573333284,"LH091b","PDL19","PDL19d","PDL19f_b_pct","FALSE","LHN","LHPV5a1","DL2_lateral","CP3_lateral","2831091","good","L166#1","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5a1b",2.72996706915478,3,""
573683455,"LH091b","PDL19","PDL19d","PDL19f_b_pct","FALSE","LHN","LHPV5a1","DL2_lateral","CP3_lateral","11522498","good","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5a1b",2.72934782608696,3,""
604368022,"LH091b","PDL19","PDL19d","PDL19f_b_pct","FALSE","LHN","LHPV5a1","DL2_lateral","CP3_lateral","5807321","good","L166#3","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5a1b",2.62212486308872,3,""
609941228,"LH091b","PDL19","PDL19d","PDL19f_b_pct","FALSE","LHN","LHPV5a1","DL2_lateral","CP3_lateral","2204528","good","L224#1","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5a1b",2.67094017094017,3,""
573670049,"LH091c","PDL19","PDL19d","PDL19f_c_pct","FALSE","LHN","LHPV5a2","DL2_lateral","CP3_lateral","1299626","good","Gad1-F-500244","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5a2",2.71916299559471,3,""
579576294,"LH091c","PDL19","PDL19d","PDL19f_c_pct","FALSE","LHN","LHPV5a2","DL2_lateral","CP3_lateral","1298573","good","Gad1-F-400304","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5a2",2.87730727470141,3,""
696432315,"LH091c","PDL19","PDL19d","PDL19f_c_pct","FALSE","LHN","LHPV5a2","DL2_lateral","CP3_lateral","1299626","good","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5a2",3.13977272727273,3,""
727838223,"LH091c","PDL19","PDL19d","PDL19f_c_pct","FALSE","LHN","LHPV5a2","DL2_lateral","CP3_lateral","5807249","good","131118c3","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5a2",3.48086124401914,3,""
451355706,"LH091d","PDL19","PDL19d","PDL19m_pct","FALSE","LHN","LHPV5a5","DL2_lateral","CP3_lateral","2376528","medium","none","none",FALSE,FALSE,"LHPV5",TRUE,"LHPV5a5",3.82967032967033,3,""
572651463,"LH091d","PDL19","PDL19d","PDL19m_pct","FALSE","LHN","LHPV5a5","DL2_lateral","CP3_lateral","5806820","good","Gad1-F-100099","good",FALSE,FALSE,"LHPV5",TRUE,"LHPV5a5",3.54345434543454,3,""
5812980156,"LH091e","PDL19","PDL19d","PDL19oh_pct","FALSE","LHN","LHPV5a4","DL2_lateral","CP3_lateral","5807197","good","Cha-F-200402","medium",TRUE,FALSE,"LHPV5",TRUE,"LHPV5a4",3.21919302071974,3,"AJ"
5813009281,"LH091e","PDL19","PDL19d","PDL19oh_pct","FALSE","LHN","LHPV5a4","DL2_lateral","CP3_lateral","5807193","good","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5a4",3.2,3,"AJ"
454706029,"LH092a","PDL19","PDL19c","PDL19e_pct","FALSE","LHN","LHPV5d4","DL2_lateral","CP3_lateral","5807269","good","Gad1-F-100023","good",FALSE,TRUE,"LHPV5",TRUE,"LHPV5d4",3.35279187817259,3,""
573333575,"LH092a","PDL19","PDL19c","PDL19e_pct","FALSE","LHN","LHPV5d2","DL2_lateral","CP3_lateral","1532971","good","none","none",TRUE,TRUE,"LHPV5",TRUE,"LHPV5d2a",3.33520809898763,3,""
633684017,"LH092a","PDL19","PDL19c","PDL19e_pct","FALSE","LHN","LHPV5d1","DL2_lateral","CP3_lateral","14950216","medium","Gad1-F-800215","good",TRUE,TRUE,"LHPV5",TRUE,"LHPV5d1",3.34531590413943,3,""
696082279,"LH092a","PDL19","PDL19c","PDL19e_pct","FALSE","LHN","LHPV5d2","DL2_lateral","CP3_lateral","2042935","good","120708c1","good",TRUE,TRUE,"LHPV5",TRUE,"LHPV5d2a",3.12514351320321,3,""
329220439,"LH092b","PDL19","PDL19c","PDL19r_pct","FALSE","LHN","LHPV5d2","DL2_lateral","CP3_lateral","5807269","good","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5d2b",3.12242686890574,3,""
602999843,"LH092b","PDL19","PDL19c","PDL19r_pct","FALSE","LHN","LHPV5d2","DL2_lateral","CP3_lateral","5807213","good","Gad1-F-900098","medium",TRUE,FALSE,"LHPV5",TRUE,"LHPV5d2b",3.44315545243619,3,""
5813010200,"LH092b","PDL19","PDL19c","PDL19r_pct","FALSE","LHN","LHPV5d2","DL2_lateral","CP3_lateral","5807321","good","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5d2b",3.45380116959064,3,"AJ"
5813012375,"LH092b","PDL19","PDL19c","PDL19r_pct","FALSE","LHN","LHPV5d2","DL2_lateral","CP3_lateral","5807209","good","L1554#1","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5d2b",3.02711496746204,3,"AJ"
422307542,"LH094a","PDL22","PDL22b","PDL22b_pct","FALSE","LHN","LHPV5c1","DL1_dorsal","CP2_dorsal","none","none","Cha-F-600051","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5c1a",2.75783132530121,3,""
699203489,"LH094a","PDL22","PDL22b","PDL22b_pct","FALSE","LHN","LHPV5c1","DL1_dorsal","CP2_dorsal","none","none","E0585-F-400008","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5c1a",3.01034482758621,3,""
728836965,"LH094a","PDL22","PDL22b","PDL22b_pct","FALSE","LHN","LHPV5c1","DL1_dorsal","CP2_dorsal","none","none","E0585-F-500009","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5c1a",2.83932853717026,3,""
5813009429,"LH094a","PDL22","PDL22b","PDL22b_pct","FALSE","LHN","LHPV5c1","DL1_dorsal","CP2_dorsal","none","none","E0585-F-400018","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5c1a",3.12593516209476,3,"AJ"
390599254,"LH095a","PDL23","PDL23e","PDL23e_pct","FALSE","LHN","LHPV5h2","DL2_lateral","CP3_lateral","none","none","none","none",FALSE,FALSE,"LHPV5",TRUE,"LHPV5h2",3.07174887892377,2,""
511267279,"LH095a","PDL23","PDL23e","PDL23e_pct","FALSE","LHN","LHPV5h2","DL2_lateral","CP3_lateral","none","none","none","none",FALSE,FALSE,"LHPV5",TRUE,"LHPV5h2",2.95124716553288,2,""
572647105,"LH095a","PDL23","PDL23e","PDL23e_pct","FALSE","LHN","LHPV5h2","DL2_lateral","CP3_lateral","none","none","none","none",FALSE,FALSE,"LHPV5",TRUE,"LHPV5h2",2.90261282660333,2,""
5813010159,"LH095a","PDL23","PDL23e","PDL23e_pct","FALSE","LHN","LHPV5h2","DL2_lateral","CP3_lateral","none","none","none","none",FALSE,FALSE,"LHPV5",TRUE,"LHPV5h2",2.69063926940639,2,"AJ"
5813047174,"LH095a","PDL23","PDL23e","PDL23e_pct","FALSE","LHN","LHPV5h2","DL2_lateral","CP3_lateral","none","none","none","none",FALSE,FALSE,"LHPV5",TRUE,"LHPV5h2",2.78846153846154,2,"AJ"
328611004,"SIP019b","PDL05","PDL05r","PDL05ob_pct","FALSE","LHN","LHPV5e1","DL2_medial","CP3_medial","1185009","good","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5e1",4.08122362869198,4,""
639958133,"SIP037a","PDL19","PDL19i","PDL19k_pct","FALSE","LHN","LHPV5g3","DL2_lateral","CP3_lateral","1621078","good","L374#3","good",TRUE,TRUE,"LHPV5",FALSE,"LHPV5g3",4.11255411255411,4,""
700982749,"SIP037a","PDL19","PDL19i","PDL19k_pct","FALSE","LHN","LHPV5g1","DL2_lateral","CP3_lateral","1620801","good","L374#2","good",TRUE,TRUE,"LHPV5",FALSE,"LHPV5g1a",3.92857142857143,4,""
702010197,"SIP037a","PDL19","PDL19i","PDL19k_pct","FALSE","LHN","LHPV5g3","DL2_lateral","CP3_lateral","5807265","good","L374#6","good",TRUE,TRUE,"LHPV5",FALSE,"LHPV5g3",3.88960342979636,4,""
486501502,"SIP037b","PDL19","PDL19i","PDL19ok_pct","FALSE","LHN","LHPV5g2","DL2_lateral","CP3_lateral","5807293","medium","none","none",TRUE,FALSE,"LHPV5",FALSE,"LHPV5g2",3.57972972972973,4,""
608240515,"SIP037b","PDL19","PDL19i","PDL19ok_pct","FALSE","LHN","LHPV5g2","DL2_lateral","CP3_lateral","5807217","good","Gad1-F-300312","good",TRUE,FALSE,"LHPV5",FALSE,"LHPV5g2",4.5356738391846,4,""
5813129400,"SIP037b","PDL19","PDL19i","PDL19ok_pct","FALSE","LHN","LHPV5g2","DL2_lateral","CP3_lateral","5807225","medium","none","none",TRUE,FALSE,"LHPV5",FALSE,"LHPV5g2",5.48180677540778,4,"AJ"
5901208687,"SIP037b","PDL19","PDL19i","PDL19ok_pct","FALSE","LHN","LHPV5g2","DL2_lateral","CP3_lateral","5807313","good","L374#8","good",TRUE,FALSE,"LHPV5",FALSE,"LHPV5g2",5.15151515151515,4,"AJ"
728974338,"SIP037c","PDL19","PDL19i","PDL19p_pct","FALSE","LHN","LHPV5g1","DL2_lateral","CP3_lateral","5807257","good","none","none",TRUE,FALSE,"LHPV5",FALSE,"LHPV5g1b",4.88600451467269,4,""
5813077562,"SLP153a","PDL05","PDL05e","PDL05e_pct","FALSE","LHN","LHPV5i1","primary","primary","7474777","medium","none","none",FALSE,FALSE,"LHPV5",TRUE,"LHPV5i1",3.65763813651138,3,"AJ"
423343583,"SLP154a","PDL05","PDL05b","PDL05c_pct","FALSE","LHN","LHPV5c1","DL1_dorsal","CP2_dorsal","5676478","medium","Cha-F-100068","good",TRUE,TRUE,"LHPV5",TRUE,"LHPV5c1b",3.35178351783518,3,""
455751103,"SLP154a","PDL05","PDL05b","PDL05c_pct","FALSE","LHN","LHPV5c2","DL1_dorsal","CP2_dorsal","5676478","good","E0585-F-400009","good",TRUE,TRUE,"LHPV5",TRUE,"LHPV5c2",3.12367491166078,3,""
485728655,"SLP154a","PDL05","PDL05b","PDL05c_pct","FALSE","LHN","LHPV5c2","DL1_dorsal","CP2_dorsal","5676478","good","121213c0","good",TRUE,TRUE,"LHPV5",TRUE,"LHPV5c2",3.39038686987104,3,""
360254994,"SLP154b","PDL05","PDL05b","PDL05la_pct","FALSE","LHN","LHPV5c1","DL1_dorsal","CP2_dorsal","11815906","medium","L1293#12","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5c1c",3.531211750306,3,""
361269751,"SLP154b","PDL05","PDL05b","PDL05la_pct","FALSE","LHN","LHPV5c1","DL1_dorsal","CP2_dorsal","11815906","medium","E0585-F-300071","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5c1c",3.10155316606929,3,""
573328182,"SLP154b","PDL05","PDL05b","PDL05la_pct","FALSE","LHN","LHPV5c1","DL1_dorsal","CP2_dorsal","6179038","medium","E0585-F-300047","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5c1c",3.30891330891331,3,""
391273276,"SLP154c","PDL05","PDL05b","PDL05lb_pct","FALSE","LHN","LHPV5c1","DL1_dorsal","CP2_dorsal","11815906","poor","L1293#2","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5c1d",3.09753231492362,3,""
422640861,"SLP154c","PDL05","PDL05b","PDL05lb_pct","FALSE","LHN","LHPV5c1","DL1_dorsal","CP2_dorsal","6179038","medium","L1293#1","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5c1d",2.85476718403548,3,""
424025668,"SLP154c","PDL05","PDL05b","PDL05lb_pct","FALSE","LHN","LHPV5c1","DL1_dorsal","CP2_dorsal","11815906","medium","L1293#3","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5c1d",2.85682326621924,3,""
636798093,"SLP154c","PDL05","PDL05b","PDL05lb_pct","FALSE","LHN","LHPV5c1","DL1_dorsal","CP2_dorsal","6179038","medium","E0585-F-400011","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5c1d",3.1638418079096,3,""
732354059,"SLP154d","PDL05","PDL05b","PDL05lc_pct","FALSE","LHN","LHPV5c4","DL1_dorsal","CP2_dorsal","6197374","medium","E0585-F-300050","good",FALSE,FALSE,"LHPV5",TRUE,"LHPV5c4",3.80432172869148,3,""
