"bodyid","type","cbf","m.type","c.type","cbf.change","class","cell.type","ItoLee_Hemilineage","Hartenstein_Hemilineage","FAFB.match","FAFB.match.quality","LM.match","LM.match.quality","published","type.change","pnt"
"455828904","SLP075e","ADL15","ADL15g","ADL15j_pct","FALSE","LHN","LHAD1b6","LHl2_medial","DPLal2_medial","2842610","poor","none","none",FALSE,FALSE,"LHAD1"
"5813047019","SLP075e","ADL15","ADL15g","ADL15j_pct","FALSE","LHN","LHAD1b6","LHl2_medial","DPLal2_medial","1811499","medium","none","none",FALSE,FALSE,"LHAD1"
"421957539","SLP075f","ADL15","ADL15g","ADL15k_pct","FALSE","LHN","LHAD1b5","LHl2_medial","DPLal2_medial","6852364","medium","none","none",FALSE,FALSE,"LHAD1"
"513404289","SLP075f","ADL15","ADL15g","ADL15k_pct","FALSE","LHN","LHAD1b5","LHl2_medial","DPLal2_medial","11480149","poor","none","none",FALSE,FALSE,"LHAD1"
"517842578","SLP075f","ADL15","ADL15g","ADL15k_pct","FALSE","LHN","LHAD1b5","LHl2_medial","DPLal2_medial","6901685","poor","none","none",FALSE,FALSE,"LHAD1"
"5813067728","SLP075f","ADL15","ADL15g","ADL15k_pct","FALSE","LHN","LHAD1b5","LHl2_medial","DPLal2_medial","6852364","medium","none","none",FALSE,FALSE,"LHAD1"
"5901195496","SLP075f","ADL15","ADL15g","ADL15k_pct","FALSE","LHN","LHAD1b5","LHl2_medial","DPLal2_medial","6852364","medium","none","none",FALSE,FALSE,"LHAD1"
"5813095395","ADL15g_a_pct","ADL15",NA,NA,"FALSE",NA,"LHAD1b1","LHl2_medial","DPLal2_medial","none","none","none","none",TRUE,FALSE,"LHAD1"
"456187010","ADL15g_a_pct","ADL15",NA,NA,"FALSE",NA,"LHAD1b1","LHl2_medial","DPLal2_medial","none","none","none","none",TRUE,FALSE,"LHAD1"
"551989415","ADL15g_a_pct","ADL15",NA,NA,"FALSE",NA,"LHAD1b1","LHl2_medial","DPLal2_medial","none","none","none","none",TRUE,FALSE,"LHAD1"
"5813021223","ADL15g_c_pct","ADL15",NA,NA,"FALSE",NA,"LHAD1b4b","LHl2_medial","DPLal2_medial","none","none","none","none",FALSE,FALSE,"LHAD1"
"392645419","ADL15g_c_pct","ADL15",NA,NA,"FALSE",NA,"LHAD1b4b","LHl2_medial","DPLal2_medial","none","none","none","none",FALSE,FALSE,"LHAD1"
"5813012028","ADL15g_b_pct","ADL15",NA,NA,"FALSE",NA,"LHAD1b4a","LHl2_medial","DPLal2_medial","none","none","none","none",FALSE,FALSE,"LHAD1"
"581652283","ADL15g_d_pct","ADL15",NA,NA,"FALSE",NA,"LHAD1b7","LHl2_medial","DPLal2_medial","5870443","medium","none","none",FALSE,FALSE,"LHAD1"
"583015749","ADL15g_d_pct","ADL15",NA,NA,"FALSE",NA,"LHAD1b7","LHl2_medial","DPLal2_medial","6901685","good","none","none",FALSE,FALSE,"LHAD1"
"453350926","ADL02p_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a3","SLPal2_ventral","DPLal3_ventral","2115466","good","Cha-F-100223","good",TRUE,FALSE,"LHAD1"
"392307898","ADL02p_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a3","SLPal2_ventral","DPLal3_ventral","3324315","poor","none","none",TRUE,FALSE,"LHAD1"
"420956213","ADL02p_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a3","SLPal2_ventral","DPLal3_ventral","5675915","medium","none","none",TRUE,FALSE,"LHAD1"
"329206628","ADL02j_h_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a8e","SLPal2_ventral","DPLal3_ventral","1182002","medium","none","none",TRUE,FALSE,"LHAD1"
"393340402","ADL02j_h_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a8e","SLPal2_ventral","DPLal3_ventral","2406625","medium","none","none",TRUE,FALSE,"LHAD1"
"480978811","ADL02oq_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a8f","SLPal2_ventral","DPLal3_ventral","none","none","none","none",TRUE,FALSE,"LHAD1"
"360954739","ADL02j_h_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a8e","SLPal2_ventral","DPLal3_ventral","6062904","medium","none","none",TRUE,FALSE,"LHAD1"
"421300612","ADL02oq_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a8f","SLPal2_ventral","DPLal3_ventral","none","none","none","none",TRUE,FALSE,"LHAD1"
"390590590","ADL02j_b_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a8b","SLPal2_ventral","DPLal3_ventral","none","none","none","none",TRUE,FALSE,"LHAD1"
"297519736","ADL02or_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a8g","SLPal2_ventral","DPLal3_ventral","2542039","poor","none","none",TRUE,FALSE,"LHAD1"
"359227113","ADL02j_c_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a8c","SLPal2_ventral","DPLal3_ventral","none","none","none","none",TRUE,FALSE,"LHAD1"
"359240144","ADL02j_c_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a8c","SLPal2_ventral","DPLal3_ventral","none","none","none","none",TRUE,FALSE,"LHAD1"
"359926923","ADL02j_c_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a8c","SLPal2_ventral","DPLal3_ventral","none","none","none","none",TRUE,FALSE,"LHAD1"
"5813055866","ADL02j_a_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a8a","SLPal2_ventral","DPLal3_ventral","none","none","none","none",TRUE,FALSE,"LHAD1"
"5813010259","ADL02j_a_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a8a","SLPal2_ventral","DPLal3_ventral","none","none","none","none",TRUE,FALSE,"LHAD1"
"5813055907","ADL02j_b_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a8b","SLPal2_ventral","DPLal3_ventral","none","none","none","none",TRUE,FALSE,"LHAD1"
"359219722","ADL02j_f_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a8d","SLPal2_ventral","DPLal3_ventral","none","none","none","none",TRUE,FALSE,"LHAD1"
"422669150","ADL02on_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a7","SLPal2_ventral","DPLal3_ventral","1879479","good","L1721#3","good",TRUE,FALSE,"LHAD1"
"453355233","ADL02on_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a7","SLPal2_ventral","DPLal3_ventral","9208086","medium","none","none",TRUE,FALSE,"LHAD1"
"451663172","ADL02on_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a7","SLPal2_ventral","DPLal3_ventral","6062826","medium","none","none",TRUE,FALSE,"LHAD1"
"452677002","ADL02on_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a7","SLPal2_ventral","DPLal3_ventral","1187681","medium","none","none",TRUE,FALSE,"LHAD1"
"947820593","ADL02on_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a7","SLPal2_ventral","DPLal3_ventral","7927929","poor","none","none",TRUE,FALSE,"LHAD1"
"453026933","ADL02k_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a9a","SLPal2_ventral","DPLal3_ventral","2844174","good","none","none",FALSE,FALSE,"LHAD1"
"545786473","ADL02k_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a9a","SLPal2_ventral","DPLal3_ventral","3917786","good","none","none",FALSE,FALSE,"LHAD1"
"639240544","ADL02k_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a9a","SLPal2_ventral","DPLal3_ventral","3188248","poor","none","none",FALSE,FALSE,"LHAD1"
"390953189","ADL02lk_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a9b","SLPal2_ventral","DPLal3_ventral","9208086","poor","none","none",FALSE,FALSE,"LHAD1"
"5901193642","ADL02lk_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a9b","SLPal2_ventral","DPLal3_ventral","9208086","poor","none","none",FALSE,FALSE,"LHAD1"
"5813055865","ADL02oo_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a10","SLPal2_ventral","DPLal3_ventral","14566263","good","none","none",FALSE,FALSE,"LHAD1"
"546472393","ADL02og_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a11","SLPal2_ventral","DPLal3_ventral","3188248","medium","none","none",FALSE,FALSE,"LHAD1"
"577835762","ADL02og_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a11","SLPal2_ventral","DPLal3_ventral","1879479","good","none","none",FALSE,FALSE,"LHAD1"
"546127037","ADL02og_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a11","SLPal2_ventral","DPLal3_ventral","2141315","good","none","none",FALSE,FALSE,"LHAD1"
"577844302","ADL02og_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a11","SLPal2_ventral","DPLal3_ventral","2141315","medium","none","none",FALSE,FALSE,"LHAD1"
"485745927","ADL02op_pct","ADL02",NA,NA,"FALSE",NA,"LHAD1a12","SLPal2_ventral","DPLal3_ventral","5675915","good","none","none",FALSE,FALSE,"LHAD1"
"359219503","ADL03x_pct","ADL03",NA,NA,"FALSE",NA,"LHAD1i5b","SLPal2_ventral","DPLal3_ventral","none","none","none","none",FALSE,FALSE,"LHAD1"
"328524517","ADL03om_pct","ADL03",NA,NA,"FALSE",NA,"LHAD1i5a","SLPal2_ventral","DPLal3_ventral","3125628","poor","none","none",FALSE,FALSE,"LHAD1"
"5813085995","ADL03om_pct","ADL03",NA,NA,"FALSE",NA,"LHAD1i5a","SLPal2_ventral","DPLal3_ventral","2046912","medium","none","none",FALSE,FALSE,"LHAD1"
"451960272","ADL03m_x_pct","ADL03",NA,NA,"FALSE",NA,"LHAD1i4","SLPal2_ventral","DPLal3_ventral","2153539","medium","none","none",FALSE,TRUE,"LHAD1"
"453350952","ADL03ol_pct","ADL03",NA,NA,"FALSE",NA,"LHAD1i3","SLPal2_ventral","DPLal3_ventral","2125470","poor","none","none",FALSE,FALSE,"LHAD1"
"454019960","ADL03ol_pct","ADL03",NA,NA,"FALSE",NA,"LHAD1i3","SLPal2_ventral","DPLal3_ventral","2153539","medium","none","none",FALSE,FALSE,"LHAD1"
"981547981","ADL03n_pct","ADL03",NA,NA,"FALSE",NA,"LHAD1i2a","SLPal2_ventral","DPLal3_ventral","1187681","medium","none","none",FALSE,FALSE,"LHAD1"
"328542009","ADL03n_pct","ADL03",NA,NA,"FALSE",NA,"LHAD1i2a","SLPal2_ventral","DPLal3_ventral","2154566","medium","none","none",FALSE,FALSE,"LHAD1"
"452323015","ADL03n_pct","ADL03",NA,NA,"FALSE",NA,"LHAD1i2a","SLPal2_ventral","DPLal3_ventral","1187681","medium","none","none",FALSE,FALSE,"LHAD1"
"5901193715","ADL03p_pct","ADL03",NA,NA,"FALSE",NA,"LHAD1i2b","SLPal2_ventral","DPLal3_ventral","3324315","medium","none","none",FALSE,TRUE,"LHAD1"
"452996289","ADL03m_x_pct","ADL03",NA,NA,"FALSE",NA,"LHAD1i1b","SLPal2_ventral","DPLal3_ventral","1276974","poor","none","none",TRUE,TRUE,"LHAD1"
"391643292","ADL03m_a_pct","ADL03",NA,NA,"FALSE",NA,"LHAD1i1a","SLPal2_ventral","DPLal3_ventral","2154566","medium","none","none",TRUE,FALSE,"LHAD1"
"5813010191","ADL03m_a_pct","ADL03",NA,NA,"FALSE",NA,"LHAD1i1a","SLPal2_ventral","DPLal3_ventral","2154566","medium","none","none",TRUE,FALSE,"LHAD1"
"360932188","ADL03p_pct","ADL03",NA,NA,"FALSE",NA,"LHAD1a5a","SLPal2_ventral","DPLal3_ventral","1187681","poor","none","none",TRUE,TRUE,"LHAD1"
"452651021","ADL03p_pct","ADL03",NA,NA,"FALSE",NA,"LHAD1a5a","SLPal2_ventral","DPLal3_ventral","3324315","poor","none","none",TRUE,TRUE,"LHAD1"
"515437073","ADL03os_pct","ADL03",NA,NA,"FALSE",NA,"LHAD1a6a","SLPal2_ventral","DPLal3_ventral","1056118","medium","none","none",FALSE,FALSE,"LHAD1"
"545441096","ADL03os_pct","ADL03",NA,NA,"FALSE",NA,"LHAD1a6a","SLPal2_ventral","DPLal3_ventral","4296796","medium","none","none",FALSE,FALSE,"LHAD1"
"453376390","ADL03w_pct","ADL03",NA,NA,"FALSE",NA,"LHAD1a6b","SLPal2_ventral","DPLal3_ventral","none","none","none","none",FALSE,FALSE,"LHAD1"
